contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Festivals,,"66.037688, 64.966657",2024-11-30T23:45:54.826033Z,MockSource,Festivals,USD,74.95,https://placeholder.url,61.63
2,Virtual,,"-30.297895, 36.083716",2024-11-29T21:45:54.826033Z,MockSource,Virtual,USD,27.8,https://placeholder.url,78.73
3,Nightlife,,"16.56365, 146.648875",2024-12-06T10:30:54.826033Z,MockSource,Nightlife,USD,55.55,https://placeholder.url,62.4
4,Exhibitions,,"-3.463373, -94.191577",2024-12-19T22:45:54.826033Z,MockSource,Exhibitions,USD,90.29,https://placeholder.url,48.15
5,Gaming,,"6.748089, 36.535546",2024-11-29T23:15:54.826033Z,MockSource,Gaming,USD,34.89,https://placeholder.url,33.58
6,Family,,"-52.803741, 169.007717",2024-11-29T14:30:54.826033Z,MockSource,Family,USD,56.07,https://placeholder.url,52.94
7,Family,,"60.953987, -16.737919",2024-11-30T17:45:54.826033Z,MockSource,Family,USD,38.72,https://placeholder.url,51.91
8,Film,,"24.632295, -53.785124",2024-12-17T22:45:54.826033Z,MockSource,Film,USD,28.02,https://placeholder.url,46.66
9,Networking,,"88.068705, -60.150707",2024-12-12T15:30:54.826033Z,MockSource,Networking,USD,35.62,https://placeholder.url,82.74
10,Holiday,,"81.893352, 112.860094",2024-11-30T12:00:54.826033Z,MockSource,Holiday,USD,80.46,https://placeholder.url,14.84
11,Workshops,,"50.434124, 77.020903",2024-12-01T12:45:54.826033Z,MockSource,Workshops,USD,46.05,https://placeholder.url,65.13
12,Virtual,,"33.452563, -93.542029",2024-12-10T12:00:54.826033Z,MockSource,Virtual,USD,26.43,https://placeholder.url,45.57
13,Film,,"68.221514, 118.979885",2024-11-29T21:45:54.826033Z,MockSource,Film,USD,18.71,https://placeholder.url,19.94
14,Exhibitions,,"-45.45765, 11.973542",2024-12-03T15:45:54.826033Z,MockSource,Exhibitions,USD,42.49,https://placeholder.url,94.78
15,Theater,,"3.906794, 178.066254",2024-11-30T19:45:54.826033Z,MockSource,Theater,USD,95.4,https://placeholder.url,20.08
16,Music,,"-56.897827, 148.747771",2024-12-11T23:45:54.826033Z,MockSource,Music,USD,34.2,https://placeholder.url,65.74
17,Charity,,"21.488872, -32.300227",2024-12-01T14:30:54.826033Z,MockSource,Charity,USD,14.4,https://placeholder.url,5.77
18,Wellness,,"-22.281761, -36.820738",2024-11-29T09:45:54.826033Z,MockSource,Wellness,USD,14.94,https://placeholder.url,49.56
19,Gaming,,"-12.596466, 71.978518",2024-12-25T18:30:54.826033Z,MockSource,Gaming,USD,31.05,https://placeholder.url,34.0
20,Conferences,,"84.019818, 167.184364",2024-12-22T08:45:54.826033Z,MockSource,Conferences,USD,264.35,https://placeholder.url,62.18
21,Film,,"50.048811, 13.78654",2024-12-01T19:45:54.826033Z,MockSource,Film,USD,21.12,https://placeholder.url,26.74
22,Festivals,,"2.924694, 64.385019",2024-12-03T19:30:54.826033Z,MockSource,Festivals,USD,142.64,https://placeholder.url,84.59
23,Conferences,,"-20.963594, 151.536889",2024-12-01T17:00:54.826033Z,MockSource,Conferences,USD,122.91,https://placeholder.url,73.22
24,Music,,"32.213502, -62.529706",2024-12-25T16:30:54.826033Z,MockSource,Music,USD,136.5,https://placeholder.url,64.9
25,Family,,"72.788242, -39.385325",2024-12-02T12:15:54.826033Z,MockSource,Family,USD,5.73,https://placeholder.url,46.5
26,Virtual,,"48.155002, 35.257095",2024-12-01T23:45:54.826033Z,MockSource,Virtual,USD,14.19,https://placeholder.url,70.13
27,Exhibitions,,"70.592845, 47.288813",2024-11-30T19:00:54.826033Z,MockSource,Exhibitions,USD,23.49,https://placeholder.url,78.97
28,Exhibitions,,"16.060513, 146.228611",2024-11-29T12:30:54.826033Z,MockSource,Exhibitions,USD,21.52,https://placeholder.url,69.6
29,Theater,,"10.330715, 157.23508",2024-12-01T21:45:54.826033Z,MockSource,Theater,USD,76.63,https://placeholder.url,5.44
30,Community,,"-8.758185, -133.775042",2025-01-25T09:15:54.826033Z,MockSource,Community,USD,19.58,https://placeholder.url,93.33
31,Wellness,,"-59.541657, 124.954485",2024-11-29T21:30:54.826033Z,MockSource,Wellness,USD,66.28,https://placeholder.url,24.67
32,Family,,"47.495566, -149.326524",2024-11-30T21:15:54.826033Z,MockSource,Family,USD,27.86,https://placeholder.url,27.19
33,Outdoors,,"-79.551511, 176.677881",2024-12-01T16:15:54.826033Z,MockSource,Outdoors,USD,41.17,https://placeholder.url,9.88
34,Theater,,"-23.524347, -109.504957",2024-11-30T16:30:54.826033Z,MockSource,Theater,USD,134.05,https://placeholder.url,62.17
35,Outdoors,,"54.377853, 110.204554",2024-12-01T17:45:54.826033Z,MockSource,Outdoors,USD,74.68,https://placeholder.url,44.26
36,Theater,,"57.575856, 169.423066",2024-11-29T17:00:54.826033Z,MockSource,Theater,USD,87.31,https://placeholder.url,1.98
