contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Networking,,"87.318397, -88.364234",2025-01-23T22:15:59.980111Z,MockSource,Networking,USD,107.3,https://placeholder.url,17.36
2,Outdoors,,"83.688293, -127.129998",2024-12-04T13:30:59.980111Z,MockSource,Outdoors,USD,64.64,https://placeholder.url,83.96
3,Networking,,"48.489182, -141.613349",2024-12-02T13:15:59.980111Z,MockSource,Networking,USD,37.72,https://placeholder.url,35.22
4,Outdoors,,"-4.799533, 125.097404",2024-12-12T17:00:59.980111Z,MockSource,Outdoors,USD,70.05,https://placeholder.url,31.0
5,Holiday,,"-45.876953, -40.438617",2024-12-02T12:45:59.980111Z,MockSource,Holiday,USD,18.07,https://placeholder.url,68.99
6,Virtual,,"-32.566113, 15.601072",2024-12-03T19:00:59.980111Z,MockSource,Virtual,USD,20.05,https://placeholder.url,15.54
7,Charity,,"86.768829, -69.305551",2024-11-30T13:45:59.980111Z,MockSource,Charity,USD,49.84,https://placeholder.url,39.63
8,Music,,"-48.154541, 168.768844",2024-12-03T15:00:59.980111Z,MockSource,Music,USD,142.54,https://placeholder.url,59.79
9,Film,,"-23.817571, -69.867944",2024-11-30T11:30:59.980111Z,MockSource,Film,USD,5.88,https://placeholder.url,87.71
10,Theater,,"-77.727225, 24.187893",2024-12-06T17:45:59.980111Z,MockSource,Theater,USD,109.25,https://placeholder.url,68.35
11,Gaming,,"-30.185041, -158.034932",2024-12-04T17:45:59.980111Z,MockSource,Gaming,USD,10.53,https://placeholder.url,32.54
12,Virtual,,"53.256382, 27.443397",2025-01-15T19:00:59.980111Z,MockSource,Virtual,USD,37.48,https://placeholder.url,21.49
13,Nightlife,,"-27.162849, -148.939185",2024-12-01T16:45:59.980111Z,MockSource,Nightlife,USD,39.69,https://placeholder.url,71.3
14,Exhibitions,,"-67.365534, 74.831268",2024-12-06T17:00:59.980111Z,MockSource,Exhibitions,USD,55.37,https://placeholder.url,5.86
15,Exhibitions,,"-89.080384, 121.942911",2024-12-01T17:15:59.980111Z,MockSource,Exhibitions,USD,14.03,https://placeholder.url,52.4
16,Virtual,,"-25.038909, -114.102369",2024-12-28T15:45:59.980111Z,MockSource,Virtual,USD,49.23,https://placeholder.url,24.14
17,Holiday,,"9.757547, 126.620085",2024-12-29T16:45:59.980111Z,MockSource,Holiday,USD,91.27,https://placeholder.url,24.77
18,Wellness,,"-59.739821, 130.430075",2024-12-10T15:15:59.980111Z,MockSource,Wellness,USD,56.6,https://placeholder.url,62.82
19,Virtual,,"53.31643, 74.015816",2024-12-01T17:00:59.980111Z,MockSource,Virtual,USD,12.47,https://placeholder.url,32.14
20,Networking,,"-63.518043, -24.72985",2024-12-01T22:30:59.981104Z,MockSource,Networking,USD,82.11,https://placeholder.url,13.9
21,Workshops,,"-26.052435, -73.762787",2024-12-01T17:15:59.981104Z,MockSource,Workshops,USD,33.52,https://placeholder.url,15.64
22,Family,,"-32.248702, -138.269746",2024-12-12T12:45:59.981104Z,MockSource,Family,USD,48.9,https://placeholder.url,73.98
23,Festivals,,"-11.340919, -107.851914",2024-12-29T12:45:59.981104Z,MockSource,Festivals,USD,65.46,https://placeholder.url,58.41
24,Networking,,"60.421772, -3.621196",2024-12-21T12:15:59.981104Z,MockSource,Networking,USD,81.76,https://placeholder.url,17.52
25,Science,,"-85.711307, -57.212565",2024-12-01T22:15:59.981104Z,MockSource,Science,USD,55.35,https://placeholder.url,90.55
26,Wellness,,"5.822266, -8.674488",2024-12-02T10:15:59.981104Z,MockSource,Wellness,USD,47.79,https://placeholder.url,74.46
27,Film,,"72.087224, 135.696844",2024-12-08T22:15:59.981104Z,MockSource,Film,USD,36.23,https://placeholder.url,57.28
28,Nightlife,,"-3.51956, 50.507421",2024-12-06T19:45:59.981104Z,MockSource,Nightlife,USD,35.28,https://placeholder.url,61.08
29,Theater,,"81.622612, 151.712164",2024-12-14T23:15:59.981104Z,MockSource,Theater,USD,48.58,https://placeholder.url,89.79
30,Gaming,,"-37.765667, -113.01413",2024-12-01T15:30:59.981104Z,MockSource,Gaming,USD,56.41,https://placeholder.url,9.94
31,Family,,"-19.218284, 61.760818",2024-12-01T22:45:59.981104Z,MockSource,Family,USD,35.1,https://placeholder.url,39.43
32,Pets,,"-32.06342, -151.459391",2024-12-01T22:45:59.981104Z,MockSource,Pets,USD,4.21,https://placeholder.url,65.92
33,Pets,,"-55.707605, 94.455577",2024-12-01T10:30:59.981104Z,MockSource,Pets,USD,15.6,https://placeholder.url,60.14
34,Theater,,"65.968817, -47.506345",2024-12-13T16:15:59.981104Z,MockSource,Theater,USD,45.13,https://placeholder.url,8.68
