contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Nightlife,,"-18.694105, -102.535428",2024-11-29T16:45:54.773606Z,MockSource,Nightlife,USD,88.36,https://placeholder.url,50.04
2,Family,,"-13.744393, 133.34079",2024-11-29T22:30:54.773606Z,MockSource,Family,USD,45.09,https://placeholder.url,22.98
3,Theater,,"-27.315056, 150.505543",2024-11-30T17:30:54.773606Z,MockSource,Theater,USD,144.92,https://placeholder.url,61.17
4,Film,,"6.028861, 144.464438",2024-11-29T17:30:54.773606Z,MockSource,Film,USD,35.35,https://placeholder.url,81.07
5,Virtual,,"32.634867, 149.382351",2024-12-21T23:30:54.773606Z,MockSource,Virtual,USD,11.03,https://placeholder.url,91.64
6,Community,,"-21.068479, 57.310637",2024-12-11T15:30:54.773606Z,MockSource,Community,USD,18.72,https://placeholder.url,78.76
7,Science,,"-32.557982, -102.789168",2024-12-05T23:45:54.773606Z,MockSource,Science,USD,49.02,https://placeholder.url,62.49
8,Holiday,,"22.61127, 41.4558",2024-11-29T12:00:54.773606Z,MockSource,Holiday,USD,33.15,https://placeholder.url,68.84
9,Nightlife,,"35.258249, -101.952572",2024-12-01T22:30:54.773606Z,MockSource,Nightlife,USD,30.38,https://placeholder.url,12.7
10,Wellness,,"-49.526139, -54.429174",2024-11-30T20:30:54.773606Z,MockSource,Wellness,USD,51.39,https://placeholder.url,50.66
11,Pets,,"-65.628563, 120.001787",2024-11-29T13:15:54.773606Z,MockSource,Pets,USD,4.76,https://placeholder.url,84.52
12,Sports,,"35.782662, -83.734705",2024-12-01T14:45:54.773606Z,MockSource,Sports,USD,61.38,https://placeholder.url,44.09
13,Workshops,,"-45.508426, -75.818627",2024-12-21T08:30:54.773606Z,MockSource,Workshops,USD,14.28,https://placeholder.url,41.07
14,Networking,,"6.534946, -161.486996",2024-12-10T15:45:54.773606Z,MockSource,Networking,USD,43.53,https://placeholder.url,84.54
15,Community,,"80.856542, 61.57645",2024-12-09T23:15:54.773606Z,MockSource,Community,USD,12.43,https://placeholder.url,38.02
16,Wellness,,"75.499262, 25.526668",2024-11-29T18:15:54.773606Z,MockSource,Wellness,USD,30.94,https://placeholder.url,52.75
17,Gaming,,"89.448898, -170.090836",2024-11-29T20:00:54.773606Z,MockSource,Gaming,USD,46.39,https://placeholder.url,28.62
18,Festivals,,"10.397956, 0.697694",2024-12-11T12:00:54.773606Z,MockSource,Festivals,USD,183.45,https://placeholder.url,16.03
19,Exhibitions,,"-43.627466, -23.168312",2024-12-09T23:15:54.773606Z,MockSource,Exhibitions,USD,96.99,https://placeholder.url,67.96
20,Networking,,"-6.905679, -62.921658",2024-12-01T22:45:54.773606Z,MockSource,Networking,USD,81.5,https://placeholder.url,61.69
21,Charity,,"-31.70283, -119.143173",2024-12-01T17:00:54.773606Z,MockSource,Charity,USD,10.19,https://placeholder.url,41.97
22,Community,,"23.83832, -27.390791",2024-12-17T12:45:54.773606Z,MockSource,Community,USD,6.35,https://placeholder.url,42.28
23,Workshops,,"-69.26094, -45.923507",2024-12-05T15:45:54.773606Z,MockSource,Workshops,USD,17.64,https://placeholder.url,69.88
24,Workshops,,"-80.520555, 128.410609",2024-12-25T12:30:54.773606Z,MockSource,Workshops,USD,22.58,https://placeholder.url,57.22
25,Music,,"29.900675, 107.123331",2024-11-29T13:00:54.773606Z,MockSource,Music,USD,130.77,https://placeholder.url,83.77
26,Exhibitions,,"-88.9258, -21.702619",2024-11-29T14:30:54.773606Z,MockSource,Exhibitions,USD,92.43,https://placeholder.url,98.64
27,Theater,,"44.220761, 90.815622",2024-12-01T20:15:54.773606Z,MockSource,Theater,USD,41.94,https://placeholder.url,41.96
28,Wellness,,"-52.993145, -11.478672",2024-12-05T20:30:54.773606Z,MockSource,Wellness,USD,39.58,https://placeholder.url,39.19
29,Family,,"-83.136695, 50.945599",2024-12-01T22:45:54.773606Z,MockSource,Family,USD,65.19,https://placeholder.url,46.48
30,Workshops,,"-31.839104, 90.920913",2025-01-24T21:45:54.773606Z,MockSource,Workshops,USD,40.21,https://placeholder.url,63.93
31,Wellness,,"27.147848, -7.369289",2024-12-21T14:30:54.773606Z,MockSource,Wellness,USD,23.78,https://placeholder.url,16.41
32,Music,,"-81.683387, -6.508503",2024-12-05T22:30:54.773606Z,MockSource,Music,USD,63.03,https://placeholder.url,84.27
33,Charity,,"-77.660999, -59.909811",2024-12-22T15:15:54.773606Z,MockSource,Charity,USD,32.26,https://placeholder.url,40.71
34,Outdoors,,"4.835651, -143.177318",2024-12-16T19:30:54.773606Z,MockSource,Outdoors,USD,93.64,https://placeholder.url,89.22
35,Conferences,,"-14.411909, 5.898639",2024-12-03T15:00:54.773606Z,MockSource,Conferences,USD,288.34,https://placeholder.url,15.69
36,Networking,,"-30.853279, 49.307719",2024-12-02T14:30:54.773606Z,MockSource,Networking,USD,81.21,https://placeholder.url,11.13
37,Pets,,"-1.235591, -55.286332",2024-12-05T20:30:54.773606Z,MockSource,Pets,USD,40.86,https://placeholder.url,84.61
38,Festivals,,"-36.742897, -8.248717",2024-11-29T22:15:54.773606Z,MockSource,Festivals,USD,141.88,https://placeholder.url,50.42
39,Theater,,"-84.223692, 159.537444",2024-11-30T14:15:54.773606Z,MockSource,Theater,USD,69.28,https://placeholder.url,27.27
40,Gaming,,"-22.778157, 163.799982",2024-12-01T19:30:54.773606Z,MockSource,Gaming,USD,56.06,https://placeholder.url,33.62
41,Science,,"-33.523078, -134.289552",2024-12-20T12:15:54.773606Z,MockSource,Science,USD,27.62,https://placeholder.url,94.46
42,Conferences,,"-26.013914, -78.778341",2024-11-29T21:15:54.774606Z,MockSource,Conferences,USD,267.57,https://placeholder.url,71.35
43,Charity,,"-54.562097, -132.673624",2024-12-11T16:15:54.774606Z,MockSource,Charity,USD,7.7,https://placeholder.url,68.67
44,Music,,"-62.088634, 57.723107",2025-01-08T12:00:54.774606Z,MockSource,Music,USD,32.02,https://placeholder.url,54.19
45,Community,,"51.72818, -110.147984",2024-11-30T12:15:54.774606Z,MockSource,Community,USD,6.5,https://placeholder.url,98.21
46,Sports,,"-5.445927, 148.599882",2024-11-30T10:30:54.774606Z,MockSource,Sports,USD,102.38,https://placeholder.url,64.99
47,Film,,"-47.280701, -22.044521",2024-11-29T14:30:54.774606Z,MockSource,Film,USD,14.59,https://placeholder.url,70.28
48,Exhibitions,,"86.160107, 26.816044",2024-12-02T19:00:54.774606Z,MockSource,Exhibitions,USD,83.29,https://placeholder.url,8.87
49,Wellness,,"72.699296, 42.468834",2024-11-30T19:30:54.774606Z,MockSource,Wellness,USD,61.16,https://placeholder.url,95.0
50,Virtual,,"49.0795, 71.216871",2024-11-29T22:30:54.774606Z,MockSource,Virtual,USD,14.49,https://placeholder.url,79.55
51,Networking,,"-13.217979, -21.069855",2024-11-29T15:30:54.774606Z,MockSource,Networking,USD,146.47,https://placeholder.url,75.27
52,Festivals,,"31.670877, 167.251988",2024-11-30T22:00:54.774606Z,MockSource,Festivals,USD,53.82,https://placeholder.url,40.48
53,Gaming,,"22.258492, 92.492653",2024-12-01T21:15:54.774606Z,MockSource,Gaming,USD,44.95,https://placeholder.url,34.59
54,Outdoors,,"72.266055, -6.377406",2024-11-30T12:15:54.774606Z,MockSource,Outdoors,USD,98.54,https://placeholder.url,50.82
55,Festivals,,"63.766854, -174.34368",2024-12-03T16:00:54.774606Z,MockSource,Festivals,USD,77.48,https://placeholder.url,79.68
56,Virtual,,"45.571748, -2.283221",2024-12-29T18:00:54.774606Z,MockSource,Virtual,USD,42.65,https://placeholder.url,53.87
57,Networking,,"53.352152, 80.441511",2024-12-10T08:45:54.774606Z,MockSource,Networking,USD,37.05,https://placeholder.url,39.95
58,Holiday,,"33.727586, 10.597409",2024-12-01T17:00:54.774606Z,MockSource,Holiday,USD,77.94,https://placeholder.url,9.8
59,Festivals,,"73.801553, -67.678335",2024-11-29T15:45:54.774606Z,MockSource,Festivals,USD,110.31,https://placeholder.url,61.93
60,Wellness,,"-57.66881, -14.190585",2024-11-29T14:45:54.774606Z,MockSource,Wellness,USD,29.07,https://placeholder.url,6.42
61,Community,,"46.700497, 103.950803",2024-11-30T17:30:54.774606Z,MockSource,Community,USD,19.13,https://placeholder.url,60.06
62,Gaming,,"75.357212, 158.17846",2024-11-30T16:45:54.774606Z,MockSource,Gaming,USD,28.35,https://placeholder.url,99.31
