contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Workshops,,"17.922507, 56.54018",2024-11-30T08:15:54.894804Z,MockSource,Workshops,USD,22.77,https://placeholder.url,55.47
2,Science,,"11.475257, -38.940318",2024-12-10T12:15:54.894804Z,MockSource,Science,USD,24.1,https://placeholder.url,3.99
3,Film,,"-87.973239, -34.958638",2024-11-29T14:45:54.894804Z,MockSource,Film,USD,37.3,https://placeholder.url,95.58
4,Pets,,"-40.732992, 141.278696",2024-12-05T21:45:54.895804Z,MockSource,Pets,USD,12.16,https://placeholder.url,62.1
5,Conferences,,"-23.371895, 1.222629",2024-11-29T22:30:54.895804Z,MockSource,Conferences,USD,343.29,https://placeholder.url,78.43
6,Music,,"46.134788, -10.131271",2024-11-29T14:00:54.895804Z,MockSource,Music,USD,106.9,https://placeholder.url,31.75
7,Festivals,,"-45.627651, -2.203519",2024-12-01T18:00:54.895804Z,MockSource,Festivals,USD,156.67,https://placeholder.url,45.43
8,Charity,,"-32.831206, 129.790427",2024-11-30T23:30:54.895804Z,MockSource,Charity,USD,3.28,https://placeholder.url,66.19
9,Community,,"-66.47439, 90.218647",2024-12-22T16:30:54.895804Z,MockSource,Community,USD,19.83,https://placeholder.url,14.44
10,Nightlife,,"-76.415354, -9.399014",2024-12-03T12:00:54.895804Z,MockSource,Nightlife,USD,88.28,https://placeholder.url,94.43
11,Film,,"-44.119855, 60.223577",2024-11-30T17:15:54.895804Z,MockSource,Film,USD,20.52,https://placeholder.url,75.77
12,Nightlife,,"71.157768, 20.022405",2024-12-03T20:00:54.895804Z,MockSource,Nightlife,USD,34.4,https://placeholder.url,73.94
13,Conferences,,"-60.020685, -96.159141",2024-11-29T16:45:54.895804Z,MockSource,Conferences,USD,202.46,https://placeholder.url,6.64
14,Gaming,,"59.864902, -178.354999",2024-12-03T17:00:54.895804Z,MockSource,Gaming,USD,51.63,https://placeholder.url,72.27
15,Virtual,,"-16.757002, -134.446669",2024-11-29T12:45:54.895804Z,MockSource,Virtual,USD,47.49,https://placeholder.url,66.86
16,Exhibitions,,"-48.736832, 98.473947",2024-12-06T12:15:54.895804Z,MockSource,Exhibitions,USD,11.12,https://placeholder.url,88.68
17,Wellness,,"32.759528, 53.933388",2024-12-12T17:30:54.895804Z,MockSource,Wellness,USD,52.97,https://placeholder.url,5.09
18,Networking,,"-12.553262, -128.128338",2024-11-30T22:15:54.895804Z,MockSource,Networking,USD,21.93,https://placeholder.url,36.3
19,Theater,,"3.423715, 107.336396",2024-11-30T22:00:54.895804Z,MockSource,Theater,USD,45.02,https://placeholder.url,67.42
20,Pets,,"66.479846, 132.576005",2024-12-09T17:45:54.895804Z,MockSource,Pets,USD,18.4,https://placeholder.url,84.94
21,Family,,"69.449182, -72.703709",2024-12-04T22:15:54.895804Z,MockSource,Family,USD,51.24,https://placeholder.url,52.65
22,Festivals,,"-61.028915, 147.914657",2024-11-29T16:30:54.895804Z,MockSource,Festivals,USD,98.75,https://placeholder.url,90.03
23,Festivals,,"64.838174, -45.695105",2024-12-03T12:30:54.895804Z,MockSource,Festivals,USD,100.11,https://placeholder.url,99.69
24,Theater,,"36.833058, -117.270115",2024-11-29T09:00:54.895804Z,MockSource,Theater,USD,73.84,https://placeholder.url,79.06
25,Networking,,"67.890212, 102.342642",2024-11-29T14:00:54.895804Z,MockSource,Networking,USD,22.55,https://placeholder.url,2.29
26,Festivals,,"-36.160168, -45.529883",2024-12-01T14:45:54.895804Z,MockSource,Festivals,USD,106.39,https://placeholder.url,20.33
27,Science,,"-36.530966, -30.13458",2024-12-01T19:30:54.895804Z,MockSource,Science,USD,41.33,https://placeholder.url,89.3
28,Community,,"-11.618708, -47.430101",2025-01-13T14:30:54.895804Z,MockSource,Community,USD,1.49,https://placeholder.url,31.09
29,Holiday,,"-20.864288, -52.844477",2024-11-29T23:45:54.895804Z,MockSource,Holiday,USD,60.71,https://placeholder.url,99.61
30,Exhibitions,,"42.595449, -148.997306",2024-12-02T23:00:54.895804Z,MockSource,Exhibitions,USD,6.82,https://placeholder.url,34.3
31,Outdoors,,"29.401007, -36.968868",2024-11-29T20:00:54.895804Z,MockSource,Outdoors,USD,19.33,https://placeholder.url,28.47
32,Film,,"56.455216, 66.582987",2024-12-09T12:15:54.895804Z,MockSource,Film,USD,28.52,https://placeholder.url,82.18
33,Gaming,,"-58.050201, 121.12374",2024-11-29T21:15:54.895804Z,MockSource,Gaming,USD,44.17,https://placeholder.url,70.16
34,Festivals,,"-24.15953, 71.8053",2024-12-08T17:30:54.895804Z,MockSource,Festivals,USD,130.09,https://placeholder.url,44.26
35,Gaming,,"41.644832, -108.562993",2025-01-04T15:00:54.895804Z,MockSource,Gaming,USD,42.96,https://placeholder.url,87.37
36,Outdoors,,"-61.898448, 128.245749",2024-12-24T23:15:54.895804Z,MockSource,Outdoors,USD,55.54,https://placeholder.url,3.37
37,Music,,"-26.198023, -32.342161",2024-12-12T13:00:54.895804Z,MockSource,Music,USD,86.44,https://placeholder.url,42.92
