contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Nightlife,,"-72.531654, 135.668298",2024-12-09T21:15:59.844492Z,MockSource,Nightlife,USD,61.45,https://placeholder.url,53.28
2,Music,,"59.229511, 67.668582",2025-01-20T12:00:59.844492Z,MockSource,Music,USD,44.65,https://placeholder.url,3.05
3,Festivals,,"79.262733, -76.337139",2024-12-12T23:45:59.844492Z,MockSource,Festivals,USD,59.53,https://placeholder.url,55.86
4,Family,,"6.992953, -89.037831",2024-11-30T17:45:59.844492Z,MockSource,Family,USD,41.77,https://placeholder.url,1.88
5,Wellness,,"-10.484242, 41.785772",2024-12-02T18:45:59.844492Z,MockSource,Wellness,USD,44.84,https://placeholder.url,94.96
6,Gaming,,"42.078041, 31.457469",2024-11-30T16:00:59.844492Z,MockSource,Gaming,USD,35.96,https://placeholder.url,8.16
7,Theater,,"49.792185, 4.967369",2024-12-02T18:45:59.844492Z,MockSource,Theater,USD,127.45,https://placeholder.url,29.12
8,Wellness,,"20.337355, -81.267307",2024-12-02T22:15:59.844492Z,MockSource,Wellness,USD,57.99,https://placeholder.url,58.47
9,Conferences,,"27.711, 154.681168",2024-12-01T12:00:59.844492Z,MockSource,Conferences,USD,161.66,https://placeholder.url,56.79
10,Wellness,,"-81.981842, -34.670329",2024-12-01T15:30:59.844492Z,MockSource,Wellness,USD,39.6,https://placeholder.url,4.13
11,Pets,,"6.950124, -159.50523",2024-12-02T14:30:59.844492Z,MockSource,Pets,USD,36.73,https://placeholder.url,85.73
12,Conferences,,"-8.447492, -48.23456",2024-11-30T12:45:59.844492Z,MockSource,Conferences,USD,135.35,https://placeholder.url,80.15
13,Workshops,,"-22.154522, 1.864005",2024-11-30T14:00:59.844492Z,MockSource,Workshops,USD,10.41,https://placeholder.url,98.09
14,Workshops,,"-22.783276, -96.827444",2024-12-12T22:00:59.844492Z,MockSource,Workshops,USD,14.27,https://placeholder.url,2.45
15,Holiday,,"-83.821938, -85.73818",2024-12-09T13:30:59.844492Z,MockSource,Holiday,USD,30.73,https://placeholder.url,8.26
16,Wellness,,"-54.778674, -73.199527",2024-12-11T15:00:59.844492Z,MockSource,Wellness,USD,76.45,https://placeholder.url,78.27
17,Gaming,,"45.513762, -35.788235",2024-12-03T20:00:59.844492Z,MockSource,Gaming,USD,37.98,https://placeholder.url,11.72
18,Community,,"-38.666612, -21.133514",2024-12-02T12:45:59.844492Z,MockSource,Community,USD,15.02,https://placeholder.url,9.41
19,Charity,,"-55.578533, -18.690674",2024-12-06T18:15:59.844492Z,MockSource,Charity,USD,20.71,https://placeholder.url,69.7
20,Festivals,,"56.915826, -14.596981",2024-11-30T23:45:59.844492Z,MockSource,Festivals,USD,198.67,https://placeholder.url,82.95
21,Outdoors,,"-67.69108, -140.711544",2025-01-22T12:00:59.845489Z,MockSource,Outdoors,USD,46.68,https://placeholder.url,85.68
22,Gaming,,"84.431777, 171.613264",2024-12-02T18:45:59.845489Z,MockSource,Gaming,USD,12.31,https://placeholder.url,81.37
23,Music,,"19.916045, 149.377469",2024-12-05T18:30:59.845489Z,MockSource,Music,USD,145.1,https://placeholder.url,78.13
24,Theater,,"-44.93137, 98.653988",2025-01-17T20:15:59.845489Z,MockSource,Theater,USD,98.54,https://placeholder.url,25.08
25,Exhibitions,,"-22.233363, -93.057412",2024-12-01T09:00:59.845489Z,MockSource,Exhibitions,USD,23.22,https://placeholder.url,67.85
26,Pets,,"-12.941662, -62.638768",2024-11-30T12:00:59.845489Z,MockSource,Pets,USD,23.45,https://placeholder.url,75.17
27,Gaming,,"-29.547156, -85.716851",2024-12-17T08:15:59.845489Z,MockSource,Gaming,USD,17.72,https://placeholder.url,28.28
28,Workshops,,"13.293478, -56.523415",2024-12-01T23:00:59.845489Z,MockSource,Workshops,USD,27.3,https://placeholder.url,3.11
29,Gaming,,"-44.11822, 99.501456",2024-12-02T21:15:59.845489Z,MockSource,Gaming,USD,20.64,https://placeholder.url,13.45
30,Gaming,,"-71.454639, -52.517574",2024-12-18T23:30:59.845489Z,MockSource,Gaming,USD,15.84,https://placeholder.url,43.57
31,Festivals,,"-51.450558, 160.399511",2024-12-02T11:30:59.845489Z,MockSource,Festivals,USD,133.95,https://placeholder.url,70.42
32,Workshops,,"32.423102, -160.692424",2024-12-04T22:00:59.845489Z,MockSource,Workshops,USD,31.12,https://placeholder.url,3.81
33,Gaming,,"52.973562, -35.275916",2024-12-06T18:30:59.845489Z,MockSource,Gaming,USD,53.85,https://placeholder.url,12.68
34,Community,,"67.012716, -14.180161",2024-12-01T14:00:59.845489Z,MockSource,Community,USD,7.32,https://placeholder.url,24.89
35,Nightlife,,"-34.939889, -168.739469",2024-12-02T14:15:59.845489Z,MockSource,Nightlife,USD,98.18,https://placeholder.url,96.7
36,Music,,"27.756987, -109.470392",2024-11-30T21:00:59.845489Z,MockSource,Music,USD,136.48,https://placeholder.url,45.79
37,Networking,,"-5.607243, -114.133439",2024-12-02T22:45:59.845489Z,MockSource,Networking,USD,122.33,https://placeholder.url,81.04
38,Virtual,,"-86.766307, -119.718037",2024-12-08T09:15:59.845489Z,MockSource,Virtual,USD,12.14,https://placeholder.url,58.85
39,Music,,"-76.407932, -165.109",2024-12-02T22:00:59.845489Z,MockSource,Music,USD,86.35,https://placeholder.url,37.25
40,Film,,"-45.508646, 103.982699",2024-12-15T18:45:59.845489Z,MockSource,Film,USD,36.54,https://placeholder.url,6.13
41,Conferences,,"60.381729, -13.268734",2024-12-23T22:00:59.845489Z,MockSource,Conferences,USD,426.8,https://placeholder.url,6.94
42,Conferences,,"24.303849, -54.017863",2024-12-01T17:45:59.845489Z,MockSource,Conferences,USD,252.91,https://placeholder.url,54.34
43,Music,,"-76.002447, 44.460917",2024-12-02T12:45:59.845489Z,MockSource,Music,USD,55.05,https://placeholder.url,9.56
44,Holiday,,"-29.046445, -98.363278",2024-12-28T15:45:59.845489Z,MockSource,Holiday,USD,23.96,https://placeholder.url,15.97
45,Exhibitions,,"-13.232231, 156.318492",2024-12-05T17:00:59.845489Z,MockSource,Exhibitions,USD,44.75,https://placeholder.url,87.98
46,Charity,,"-76.397862, 109.337638",2024-12-02T17:15:59.845489Z,MockSource,Charity,USD,22.87,https://placeholder.url,68.58
47,Charity,,"-22.355819, 115.738921",2024-12-01T08:00:59.845489Z,MockSource,Charity,USD,0.19,https://placeholder.url,27.89
48,Workshops,,"60.952132, 102.366865",2024-12-09T16:00:59.846486Z,MockSource,Workshops,USD,24.56,https://placeholder.url,23.52
49,Family,,"1.828666, -167.486674",2024-12-01T20:30:59.846486Z,MockSource,Family,USD,15.65,https://placeholder.url,30.47
50,Networking,,"74.754071, -51.714045",2024-11-30T19:30:59.846486Z,MockSource,Networking,USD,144.58,https://placeholder.url,89.23
51,Music,,"69.126532, -110.408988",2024-11-30T18:30:59.846486Z,MockSource,Music,USD,58.18,https://placeholder.url,38.37
52,Gaming,,"79.683316, 57.553746",2024-12-04T22:15:59.846486Z,MockSource,Gaming,USD,56.68,https://placeholder.url,73.85
53,Festivals,,"-78.67746, 68.890866",2024-12-01T21:30:59.846486Z,MockSource,Festivals,USD,65.08,https://placeholder.url,19.33
54,Exhibitions,,"-53.283193, -41.224747",2024-12-02T19:45:59.846486Z,MockSource,Exhibitions,USD,26.74,https://placeholder.url,50.39
55,Wellness,,"-41.292215, 153.606948",2024-11-30T23:15:59.846486Z,MockSource,Wellness,USD,25.5,https://placeholder.url,94.48
56,Charity,,"-73.908175, 63.500601",2024-12-01T12:15:59.846486Z,MockSource,Charity,USD,38.51,https://placeholder.url,34.79
57,Conferences,,"-13.152911, -31.972349",2024-12-11T17:45:59.846486Z,MockSource,Conferences,USD,321.05,https://placeholder.url,44.62
58,Nightlife,,"-69.886611, 13.466493",2024-12-01T17:30:59.846486Z,MockSource,Nightlife,USD,22.82,https://placeholder.url,43.18
59,Holiday,,"27.976041, -62.12109",2024-12-04T22:30:59.846486Z,MockSource,Holiday,USD,52.99,https://placeholder.url,81.8
60,Theater,,"-57.638317, 146.779756",2024-12-05T22:00:59.846486Z,MockSource,Theater,USD,73.35,https://placeholder.url,92.01
61,Exhibitions,,"74.759908, -163.901231",2024-12-06T15:15:59.846486Z,MockSource,Exhibitions,USD,45.45,https://placeholder.url,45.1
62,Exhibitions,,"55.484054, 119.831887",2024-12-01T11:30:59.846486Z,MockSource,Exhibitions,USD,3.99,https://placeholder.url,87.79
63,Conferences,,"36.857141, 11.957754",2024-12-11T09:45:59.846486Z,MockSource,Conferences,USD,456.2,https://placeholder.url,22.9
64,Holiday,,"-83.101666, 46.811808",2024-12-01T09:45:59.846486Z,MockSource,Holiday,USD,62.13,https://placeholder.url,73.24
65,Gaming,,"-5.756963, 140.9443",2024-12-02T12:15:59.846486Z,MockSource,Gaming,USD,25.59,https://placeholder.url,14.72
66,Wellness,,"48.962746, 130.808948",2024-11-30T10:00:59.846486Z,MockSource,Wellness,USD,79.4,https://placeholder.url,5.98
67,Theater,,"-74.882553, -140.230596",2024-11-30T17:15:59.846486Z,MockSource,Theater,USD,30.91,https://placeholder.url,43.9
68,Pets,,"-5.756529, -48.998284",2024-11-30T20:30:59.846486Z,MockSource,Pets,USD,38.01,https://placeholder.url,18.85
69,Charity,,"-67.363721, 83.291871",2024-12-07T18:30:59.846486Z,MockSource,Charity,USD,7.96,https://placeholder.url,27.7
70,Workshops,,"-85.167892, 137.4834",2024-12-14T18:45:59.846486Z,MockSource,Workshops,USD,17.46,https://placeholder.url,10.65
71,Family,,"34.13641, 113.679107",2024-11-30T17:00:59.846486Z,MockSource,Family,USD,10.4,https://placeholder.url,26.41
72,Music,,"-31.139805, -49.930141",2024-12-09T12:15:59.846486Z,MockSource,Music,USD,22.98,https://placeholder.url,28.18
73,Exhibitions,,"7.11171, 150.07217",2024-12-01T21:00:59.846486Z,MockSource,Exhibitions,USD,66.79,https://placeholder.url,34.27
74,Community,,"84.950549, 71.159794",2024-12-22T17:30:59.846486Z,MockSource,Community,USD,7.3,https://placeholder.url,55.99
75,Sports,,"-57.36642, -11.597651",2024-12-11T22:00:59.847488Z,MockSource,Sports,USD,78.27,https://placeholder.url,96.75
76,Networking,,"55.830261, 124.566306",2024-12-02T23:45:59.847488Z,MockSource,Networking,USD,97.01,https://placeholder.url,73.89
77,Charity,,"-4.396134, -36.698769",2024-12-02T22:45:59.847488Z,MockSource,Charity,USD,17.73,https://placeholder.url,75.04
78,Family,,"-58.74113, -152.05532",2024-12-01T16:00:59.847488Z,MockSource,Family,USD,2.44,https://placeholder.url,84.99
79,Nightlife,,"-5.841692, 26.746088",2024-12-22T09:15:59.847488Z,MockSource,Nightlife,USD,45.19,https://placeholder.url,2.99
80,Music,,"-28.463182, -20.104024",2024-12-27T20:30:59.847488Z,MockSource,Music,USD,103.49,https://placeholder.url,17.12
81,Wellness,,"-64.137333, -79.975252",2024-12-01T20:30:59.847488Z,MockSource,Wellness,USD,34.85,https://placeholder.url,45.46
82,Film,,"65.516101, -146.747069",2024-12-02T22:15:59.847488Z,MockSource,Film,USD,22.24,https://placeholder.url,90.8
83,Music,,"29.899461, 39.968603",2024-12-27T20:45:59.847488Z,MockSource,Music,USD,49.57,https://placeholder.url,93.24
84,Conferences,,"36.100705, 178.116061",2024-12-02T21:30:59.847488Z,MockSource,Conferences,USD,122.13,https://placeholder.url,37.38
85,Science,,"-1.062622, 167.00549",2024-12-25T15:30:59.847488Z,MockSource,Science,USD,77.19,https://placeholder.url,48.7
86,Workshops,,"66.012569, 173.300503",2024-11-30T17:00:59.847488Z,MockSource,Workshops,USD,47.49,https://placeholder.url,2.54
87,Gaming,,"-28.640711, 172.005711",2024-12-12T15:45:59.847488Z,MockSource,Gaming,USD,38.29,https://placeholder.url,51.08
88,Networking,,"-75.549797, 116.60431",2024-12-01T15:15:59.847488Z,MockSource,Networking,USD,27.59,https://placeholder.url,78.04
89,Sports,,"-26.960605, 50.960376",2024-12-06T20:00:59.847488Z,MockSource,Sports,USD,239.2,https://placeholder.url,75.35
90,Outdoors,,"-69.309741, -87.862108",2024-12-05T17:45:59.847488Z,MockSource,Outdoors,USD,83.25,https://placeholder.url,49.68
91,Gaming,,"-39.419988, -96.889427",2024-11-30T15:15:59.847488Z,MockSource,Gaming,USD,53.3,https://placeholder.url,6.18
92,Pets,,"32.743343, -120.831796",2024-12-02T17:00:59.847488Z,MockSource,Pets,USD,4.77,https://placeholder.url,86.01
93,Sports,,"-22.755149, -28.328241",2024-12-19T22:15:59.847488Z,MockSource,Sports,USD,164.81,https://placeholder.url,87.96
94,Workshops,,"-28.628882, -148.768896",2024-11-30T12:30:59.847488Z,MockSource,Workshops,USD,48.03,https://placeholder.url,58.25
95,Theater,,"-14.53943, 89.984189",2024-12-01T14:15:59.847488Z,MockSource,Theater,USD,84.17,https://placeholder.url,59.59
96,Nightlife,,"-31.117583, 102.437977",2024-12-02T22:45:59.847488Z,MockSource,Nightlife,USD,46.49,https://placeholder.url,24.48
97,Wellness,,"-86.093639, -157.895749",2024-12-08T12:45:59.847488Z,MockSource,Wellness,USD,26.22,https://placeholder.url,56.75
98,Gaming,,"-31.344792, 161.966006",2024-12-11T19:30:59.847488Z,MockSource,Gaming,USD,28.6,https://placeholder.url,41.52
99,Community,,"34.302956, -151.967602",2024-12-10T23:45:59.847488Z,MockSource,Community,USD,11.42,https://placeholder.url,52.77
100,Holiday,,"4.160196, -82.65698",2024-12-13T22:30:59.847488Z,MockSource,Holiday,USD,5.37,https://placeholder.url,23.76
101,Networking,,"-14.016252, 85.636961",2024-12-02T22:15:59.848482Z,MockSource,Networking,USD,78.36,https://placeholder.url,72.9
102,Community,,"57.543581, -108.570246",2024-11-30T15:15:59.848482Z,MockSource,Community,USD,7.91,https://placeholder.url,29.58
103,Festivals,,"-80.261151, 48.167151",2024-12-21T14:15:59.848482Z,MockSource,Festivals,USD,63.2,https://placeholder.url,25.24
104,Outdoors,,"61.260798, -33.512066",2024-12-24T17:30:59.848482Z,MockSource,Outdoors,USD,1.18,https://placeholder.url,97.09
105,Music,,"-36.860701, -143.596094",2024-11-30T18:45:59.848482Z,MockSource,Music,USD,146.99,https://placeholder.url,90.75
106,Family,,"82.827099, -70.261762",2024-12-02T17:00:59.848482Z,MockSource,Family,USD,36.47,https://placeholder.url,88.93
107,Music,,"-22.547959, -145.468734",2024-12-07T15:15:59.848482Z,MockSource,Music,USD,142.83,https://placeholder.url,77.61
108,Gaming,,"-5.110289, 77.118039",2024-12-18T18:00:59.848482Z,MockSource,Gaming,USD,46.73,https://placeholder.url,68.79
109,Sports,,"49.736689, -154.011574",2024-11-30T17:15:59.848482Z,MockSource,Sports,USD,140.28,https://placeholder.url,10.91
110,Holiday,,"-66.88924, -107.738536",2024-12-19T23:15:59.848482Z,MockSource,Holiday,USD,32.56,https://placeholder.url,25.75
111,Film,,"-38.755814, 137.75807",2024-12-01T18:45:59.848482Z,MockSource,Film,USD,7.92,https://placeholder.url,81.72
112,Exhibitions,,"-22.292271, -141.455861",2024-12-02T17:00:59.848482Z,MockSource,Exhibitions,USD,58.68,https://placeholder.url,65.6
113,Conferences,,"-43.593622, -49.330486",2024-12-12T22:30:59.848482Z,MockSource,Conferences,USD,350.88,https://placeholder.url,10.55
114,Gaming,,"-76.244736, -160.19633",2024-12-07T18:30:59.848482Z,MockSource,Gaming,USD,41.87,https://placeholder.url,85.53
115,Family,,"33.494299, -58.278908",2024-12-06T23:30:59.848482Z,MockSource,Family,USD,61.73,https://placeholder.url,24.61
116,Community,,"60.244038, -1.704346",2024-12-01T17:00:59.848482Z,MockSource,Community,USD,16.65,https://placeholder.url,97.96
117,Community,,"-65.933142, -10.344612",2024-11-30T12:30:59.848482Z,MockSource,Community,USD,8.46,https://placeholder.url,45.59
118,Wellness,,"-27.898534, 167.588195",2025-01-27T13:30:59.848482Z,MockSource,Wellness,USD,78.41,https://placeholder.url,93.6
119,Pets,,"-30.599317, 166.132191",2024-12-10T20:45:59.848482Z,MockSource,Pets,USD,15.93,https://placeholder.url,46.64
120,Family,,"43.006587, 85.510891",2024-12-21T21:45:59.848482Z,MockSource,Family,USD,59.42,https://placeholder.url,21.73
121,Wellness,,"-71.237932, -133.61672",2024-12-12T23:45:59.848482Z,MockSource,Wellness,USD,49.41,https://placeholder.url,17.56
122,Gaming,,"-15.127258, -179.284687",2024-12-10T15:45:59.848482Z,MockSource,Gaming,USD,41.17,https://placeholder.url,76.02
123,Film,,"-67.311568, 119.13254",2024-12-01T12:00:59.848482Z,MockSource,Film,USD,19.73,https://placeholder.url,21.33
124,Conferences,,"69.6329, -3.646011",2024-12-08T20:30:59.848482Z,MockSource,Conferences,USD,426.39,https://placeholder.url,9.1
125,Science,,"-86.040964, -13.465448",2024-11-30T17:00:59.848482Z,MockSource,Science,USD,26.86,https://placeholder.url,24.14
126,Film,,"-56.795911, -21.030921",2024-12-01T22:00:59.848482Z,MockSource,Film,USD,21.07,https://placeholder.url,77.15
127,Virtual,,"-15.111736, 22.82614",2024-11-30T21:30:59.848482Z,MockSource,Virtual,USD,28.35,https://placeholder.url,14.54
128,Charity,,"5.700871, -88.751684",2024-12-01T18:00:59.849479Z,MockSource,Charity,USD,37.23,https://placeholder.url,46.86
129,Sports,,"7.193845, -142.122175",2024-12-30T12:00:59.849479Z,MockSource,Sports,USD,98.68,https://placeholder.url,36.52
130,Theater,,"20.794705, -117.999067",2024-12-13T16:30:59.849479Z,MockSource,Theater,USD,118.82,https://placeholder.url,4.44
131,Nightlife,,"-69.196664, -117.236737",2024-12-22T15:30:59.849479Z,MockSource,Nightlife,USD,79.45,https://placeholder.url,14.89
132,Conferences,,"-87.521523, 110.953387",2024-12-22T13:30:59.849479Z,MockSource,Conferences,USD,306.11,https://placeholder.url,31.02
133,Science,,"-70.455631, -142.669052",2024-11-30T14:00:59.849479Z,MockSource,Science,USD,44.09,https://placeholder.url,33.84
134,Community,,"-34.864037, 98.907755",2024-12-10T17:45:59.849479Z,MockSource,Community,USD,5.29,https://placeholder.url,79.26
135,Film,,"75.506085, 162.615293",2024-12-30T21:45:59.849479Z,MockSource,Film,USD,13.97,https://placeholder.url,57.58
136,Conferences,,"-6.718279, -131.864171",2024-12-01T22:15:59.849479Z,MockSource,Conferences,USD,457.68,https://placeholder.url,83.83
137,Networking,,"29.740136, 63.748047",2024-12-19T17:45:59.849479Z,MockSource,Networking,USD,116.46,https://placeholder.url,52.13
138,Pets,,"21.060207, 167.508371",2025-01-20T21:45:59.849479Z,MockSource,Pets,USD,40.23,https://placeholder.url,82.97
139,Pets,,"70.683891, 2.339917",2024-12-02T22:15:59.849479Z,MockSource,Pets,USD,25.43,https://placeholder.url,80.76
140,Outdoors,,"-60.768, 121.687891",2024-12-01T20:15:59.849479Z,MockSource,Outdoors,USD,48.55,https://placeholder.url,65.58
141,Festivals,,"-59.662396, 65.503791",2024-12-03T12:00:59.849479Z,MockSource,Festivals,USD,110.95,https://placeholder.url,5.53
142,Theater,,"84.549218, 133.584675",2024-12-03T17:30:59.849479Z,MockSource,Theater,USD,127.26,https://placeholder.url,37.31
