contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Gaming,,"78.560395, 47.902295",2024-11-28T12:30:05.897993Z,MockSource,Gaming,USD,30.0,https://placeholder.url,98.25
2,Outdoors,,"-82.814508, -172.90147",2024-11-23T12:45:05.897993Z,MockSource,Outdoors,USD,20.88,https://placeholder.url,39.46
3,Wellness,,"76.819373, -36.44341",2024-11-27T13:45:05.897993Z,MockSource,Wellness,USD,22.9,https://placeholder.url,39.95
4,Exhibitions,,"-73.995714, -159.991114",2024-11-24T08:30:05.897993Z,MockSource,Exhibitions,USD,37.86,https://placeholder.url,90.27
5,Science,,"49.092116, 61.693659",2024-11-26T18:30:05.897993Z,MockSource,Science,USD,82.04,https://placeholder.url,95.14
6,Pets,,"-69.890042, -145.172958",2024-11-23T22:00:05.897993Z,MockSource,Pets,USD,42.09,https://placeholder.url,60.64
7,Virtual,,"-35.890371, 2.761497",2024-11-24T20:30:05.897993Z,MockSource,Virtual,USD,0.22,https://placeholder.url,7.08
8,Nightlife,,"66.274705, -109.091394",2024-11-24T21:15:05.897993Z,MockSource,Nightlife,USD,91.18,https://placeholder.url,25.64
9,Charity,,"36.600263, 103.742515",2024-11-24T17:45:05.897993Z,MockSource,Charity,USD,5.32,https://placeholder.url,75.06
10,Music,,"-72.609633, -141.920004",2024-12-06T21:30:05.897993Z,MockSource,Music,USD,73.74,https://placeholder.url,11.69
11,Music,,"-11.781087, -29.046748",2024-12-18T15:45:05.897993Z,MockSource,Music,USD,77.74,https://placeholder.url,16.21
12,Film,,"-49.595184, -146.945078",2024-12-24T13:15:05.897993Z,MockSource,Film,USD,16.16,https://placeholder.url,88.12
13,Outdoors,,"-20.092844, -38.576208",2024-11-24T17:30:05.897993Z,MockSource,Outdoors,USD,86.01,https://placeholder.url,97.97
14,Gaming,,"-49.380542, 85.804145",2024-12-05T18:15:05.897993Z,MockSource,Gaming,USD,26.13,https://placeholder.url,74.38
15,Pets,,"-75.409809, -40.993672",2024-11-24T20:45:05.897993Z,MockSource,Pets,USD,15.27,https://placeholder.url,82.39
16,Workshops,,"19.169821, 25.797036",2024-12-01T17:30:05.897993Z,MockSource,Workshops,USD,18.23,https://placeholder.url,86.07
17,Pets,,"34.828585, 10.157369",2024-11-23T17:00:05.897993Z,MockSource,Pets,USD,11.89,https://placeholder.url,48.5
18,Family,,"-83.388054, 134.873464",2024-11-23T16:00:05.897993Z,MockSource,Family,USD,54.79,https://placeholder.url,66.26
19,Science,,"-48.123, 162.897793",2024-11-24T22:15:05.897993Z,MockSource,Science,USD,76.72,https://placeholder.url,44.56
20,Wellness,,"1.447074, 139.705159",2024-12-07T20:45:05.897993Z,MockSource,Wellness,USD,40.53,https://placeholder.url,28.45
21,Networking,,"-63.833075, 149.124792",2024-12-05T09:00:05.897993Z,MockSource,Networking,USD,133.56,https://placeholder.url,19.82
22,Charity,,"61.355098, -20.957465",2024-11-26T20:45:05.897993Z,MockSource,Charity,USD,23.12,https://placeholder.url,86.26
23,Theater,,"29.571336, 43.289126",2024-11-24T17:45:05.897993Z,MockSource,Theater,USD,72.6,https://placeholder.url,67.83
24,Sports,,"18.446733, -90.786825",2024-12-01T22:30:05.897993Z,MockSource,Sports,USD,206.76,https://placeholder.url,29.85
25,Community,,"50.461764, 15.337322",2024-12-20T12:45:05.897993Z,MockSource,Community,USD,5.29,https://placeholder.url,7.12
26,Exhibitions,,"-43.253173, 146.627256",2024-12-02T21:00:05.897993Z,MockSource,Exhibitions,USD,52.83,https://placeholder.url,91.56
27,Sports,,"-57.026367, 109.921508",2024-11-24T16:30:05.897993Z,MockSource,Sports,USD,73.14,https://placeholder.url,65.19
28,Networking,,"28.336475, 5.685118",2024-11-23T17:00:05.897993Z,MockSource,Networking,USD,115.25,https://placeholder.url,57.67
29,Festivals,,"10.950855, 125.188463",2024-11-24T19:30:05.897993Z,MockSource,Festivals,USD,86.84,https://placeholder.url,59.98
30,Theater,,"-32.622863, -5.471891",2024-11-24T18:15:05.897993Z,MockSource,Theater,USD,137.77,https://placeholder.url,25.51
31,Theater,,"-40.789216, -112.421437",2024-12-05T17:15:05.897993Z,MockSource,Theater,USD,47.15,https://placeholder.url,18.5
32,Wellness,,"-74.038229, 64.304845",2024-12-09T18:00:05.897993Z,MockSource,Wellness,USD,60.13,https://placeholder.url,65.56
33,Outdoors,,"-30.452183, -129.564396",2024-11-30T19:15:05.897993Z,MockSource,Outdoors,USD,49.89,https://placeholder.url,63.3
34,Virtual,,"51.394433, -154.63289",2024-12-17T16:45:05.897993Z,MockSource,Virtual,USD,23.59,https://placeholder.url,1.78
35,Virtual,,"-14.538166, 146.29682",2024-11-24T16:30:05.897993Z,MockSource,Virtual,USD,28.26,https://placeholder.url,2.14
36,Wellness,,"64.525653, 81.673888",2024-11-23T20:45:05.897993Z,MockSource,Wellness,USD,22.96,https://placeholder.url,42.02
37,Holiday,,"-72.089082, -123.624969",2024-11-23T21:15:05.897993Z,MockSource,Holiday,USD,62.97,https://placeholder.url,73.83
38,Science,,"81.905057, 168.241029",2024-11-24T13:45:05.897993Z,MockSource,Science,USD,86.21,https://placeholder.url,72.11
39,Gaming,,"2.551547, -143.710324",2024-11-27T22:45:05.897993Z,MockSource,Gaming,USD,17.04,https://placeholder.url,56.38
40,Nightlife,,"56.149828, -93.583185",2024-11-25T17:30:05.897993Z,MockSource,Nightlife,USD,25.41,https://placeholder.url,88.61
41,Charity,,"81.049714, 78.005317",2024-11-24T22:00:05.897993Z,MockSource,Charity,USD,38.33,https://placeholder.url,41.81
42,Theater,,"-43.395664, -3.987752",2024-12-05T11:45:05.897993Z,MockSource,Theater,USD,81.47,https://placeholder.url,66.32
43,Gaming,,"84.963747, 24.509821",2024-11-25T23:15:05.897993Z,MockSource,Gaming,USD,39.13,https://placeholder.url,26.86
44,Exhibitions,,"50.314935, -39.741322",2024-12-04T20:00:05.897993Z,MockSource,Exhibitions,USD,67.95,https://placeholder.url,50.96
45,Music,,"-37.364777, 146.655097",2024-11-26T22:30:05.899028Z,MockSource,Music,USD,104.07,https://placeholder.url,51.88
46,Science,,"-23.451633, 178.441596",2024-11-23T22:15:05.899028Z,MockSource,Science,USD,45.91,https://placeholder.url,69.58
47,Community,,"-40.535949, -41.419296",2024-11-25T17:15:05.899028Z,MockSource,Community,USD,13.37,https://placeholder.url,54.29
48,Wellness,,"-25.058769, 120.173191",2024-11-25T18:15:05.899028Z,MockSource,Wellness,USD,18.5,https://placeholder.url,72.32
49,Nightlife,,"-32.803844, -167.744315",2024-11-25T23:00:05.899028Z,MockSource,Nightlife,USD,84.39,https://placeholder.url,92.84
50,Film,,"-82.18153, -123.76513",2024-11-23T22:45:05.899028Z,MockSource,Film,USD,34.0,https://placeholder.url,6.2
