contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Conferences,,"14.678415, -147.650724",2024-12-15T21:45:05.959001Z,MockSource,Conferences,USD,249.64,https://placeholder.url,39.94
2,Gaming,,"-53.620324, -146.519629",2024-11-24T19:00:05.959001Z,MockSource,Gaming,USD,41.96,https://placeholder.url,16.51
3,Workshops,,"14.283866, -176.439185",2024-12-06T22:30:05.959001Z,MockSource,Workshops,USD,14.52,https://placeholder.url,38.17
4,Nightlife,,"25.35418, 29.684395",2024-12-05T17:45:05.959001Z,MockSource,Nightlife,USD,98.72,https://placeholder.url,90.63
5,Music,,"-26.575965, 34.525743",2024-11-24T19:45:05.959001Z,MockSource,Music,USD,91.25,https://placeholder.url,0.58
6,Festivals,,"-49.593324, -41.228928",2024-12-06T13:15:05.959001Z,MockSource,Festivals,USD,81.53,https://placeholder.url,77.11
7,Nightlife,,"-54.823464, 4.835905",2024-12-06T22:00:05.959001Z,MockSource,Nightlife,USD,41.14,https://placeholder.url,35.52
8,Conferences,,"-0.477757, -87.098729",2024-11-23T22:00:05.959001Z,MockSource,Conferences,USD,442.46,https://placeholder.url,7.28
9,Science,,"18.463316, -152.581851",2024-11-25T23:15:05.959001Z,MockSource,Science,USD,30.25,https://placeholder.url,51.02
10,Theater,,"-65.148992, -98.584926",2024-11-25T13:30:05.959001Z,MockSource,Theater,USD,117.12,https://placeholder.url,72.53
11,Virtual,,"-7.781977, 15.126103",2024-11-25T19:30:05.959001Z,MockSource,Virtual,USD,39.67,https://placeholder.url,38.19
12,Exhibitions,,"25.228113, -88.038916",2024-12-15T13:00:05.959001Z,MockSource,Exhibitions,USD,95.36,https://placeholder.url,55.79
13,Gaming,,"70.039645, 49.331747",2024-11-25T23:45:05.959001Z,MockSource,Gaming,USD,36.66,https://placeholder.url,9.48
14,Conferences,,"89.488197, 60.277138",2024-11-28T22:15:05.959001Z,MockSource,Conferences,USD,300.84,https://placeholder.url,40.74
15,Exhibitions,,"3.192546, 147.460995",2024-12-20T22:15:05.959001Z,MockSource,Exhibitions,USD,43.09,https://placeholder.url,43.38
16,Theater,,"74.417599, 176.317311",2024-11-25T10:00:05.959001Z,MockSource,Theater,USD,95.5,https://placeholder.url,38.33
17,Science,,"59.305841, -19.277282",2024-11-28T14:15:05.959001Z,MockSource,Science,USD,63.68,https://placeholder.url,61.33
18,Exhibitions,,"-86.745273, 106.580166",2024-11-25T15:15:05.959001Z,MockSource,Exhibitions,USD,7.59,https://placeholder.url,65.39
19,Community,,"-31.622834, 86.695057",2024-11-24T22:15:05.959001Z,MockSource,Community,USD,12.52,https://placeholder.url,50.69
20,Film,,"13.565011, 104.791901",2024-12-03T13:30:05.959001Z,MockSource,Film,USD,38.56,https://placeholder.url,78.98
21,Workshops,,"51.389071, -101.939888",2024-11-24T21:30:05.959001Z,MockSource,Workshops,USD,22.36,https://placeholder.url,87.45
22,Conferences,,"73.537613, -95.415288",2024-11-23T08:00:05.959001Z,MockSource,Conferences,USD,255.46,https://placeholder.url,92.91
23,Networking,,"67.672191, -155.519042",2024-11-23T15:30:05.959001Z,MockSource,Networking,USD,137.07,https://placeholder.url,4.42
24,Gaming,,"-21.749544, -95.223514",2024-11-28T12:15:05.959001Z,MockSource,Gaming,USD,29.24,https://placeholder.url,43.35
25,Festivals,,"-41.358235, 119.64945",2024-11-30T10:45:05.959001Z,MockSource,Festivals,USD,197.96,https://placeholder.url,29.29
26,Family,,"57.786724, 119.640801",2024-11-25T15:15:05.959001Z,MockSource,Family,USD,10.97,https://placeholder.url,99.11
27,Virtual,,"82.282958, 31.220388",2024-11-23T23:45:05.959001Z,MockSource,Virtual,USD,6.23,https://placeholder.url,34.4
28,Charity,,"-3.602491, 3.484591",2024-11-23T22:00:05.959001Z,MockSource,Charity,USD,33.76,https://placeholder.url,21.6
29,Virtual,,"-44.797569, 88.516971",2024-12-15T22:45:05.959001Z,MockSource,Virtual,USD,16.43,https://placeholder.url,90.6
30,Gaming,,"43.11979, -2.67612",2024-12-14T17:45:05.959001Z,MockSource,Gaming,USD,35.76,https://placeholder.url,60.11
31,Outdoors,,"26.766418, 160.748955",2024-12-12T08:15:05.959001Z,MockSource,Outdoors,USD,45.66,https://placeholder.url,26.73
