contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Film,,"-58.075217, -31.041733",2024-11-30T21:00:54.860769Z,MockSource,Film,USD,9.48,https://placeholder.url,66.04
2,Science,,"-0.258712, -56.15915",2024-12-01T09:15:54.860769Z,MockSource,Science,USD,59.67,https://placeholder.url,47.38
3,Science,,"-16.37943, 78.287051",2024-12-27T22:30:54.860769Z,MockSource,Science,USD,82.25,https://placeholder.url,40.01
4,Gaming,,"-6.059831, -25.851903",2024-11-30T23:00:54.860769Z,MockSource,Gaming,USD,19.75,https://placeholder.url,8.3
5,Holiday,,"-32.869975, -62.45103",2024-11-29T09:00:54.860769Z,MockSource,Holiday,USD,98.79,https://placeholder.url,33.1
6,Pets,,"-34.836785, -96.151042",2024-12-11T23:45:54.860769Z,MockSource,Pets,USD,47.8,https://placeholder.url,20.72
7,Gaming,,"5.515901, -19.056559",2024-11-30T21:15:54.860769Z,MockSource,Gaming,USD,40.01,https://placeholder.url,62.19
8,Theater,,"49.533956, 92.965466",2024-12-01T16:00:54.860769Z,MockSource,Theater,USD,86.82,https://placeholder.url,75.73
9,Exhibitions,,"-67.62157, -8.674459",2024-12-01T10:00:54.860769Z,MockSource,Exhibitions,USD,46.91,https://placeholder.url,87.47
10,Sports,,"37.651546, -75.942068",2024-12-06T21:15:54.861769Z,MockSource,Sports,USD,32.49,https://placeholder.url,90.39
11,Community,,"-78.878307, -169.5239",2024-11-29T15:00:54.861769Z,MockSource,Community,USD,15.29,https://placeholder.url,77.76
12,Festivals,,"3.834718, -146.343812",2024-12-22T17:45:54.861769Z,MockSource,Festivals,USD,151.56,https://placeholder.url,19.52
13,Sports,,"37.141293, 111.303677",2024-12-06T21:30:54.861769Z,MockSource,Sports,USD,151.34,https://placeholder.url,96.69
14,Outdoors,,"-43.779453, -33.857734",2024-12-28T23:00:54.861769Z,MockSource,Outdoors,USD,5.29,https://placeholder.url,55.4
15,Workshops,,"-17.151203, 83.345495",2024-12-11T12:00:54.861769Z,MockSource,Workshops,USD,15.27,https://placeholder.url,40.15
16,Conferences,,"-38.577302, 26.890981",2024-12-23T17:15:54.861769Z,MockSource,Conferences,USD,341.88,https://placeholder.url,93.7
17,Gaming,,"-53.769589, -9.093898",2024-12-11T22:15:54.861769Z,MockSource,Gaming,USD,14.28,https://placeholder.url,1.88
18,Outdoors,,"-45.478579, 85.737736",2024-11-30T15:30:54.861769Z,MockSource,Outdoors,USD,81.86,https://placeholder.url,91.89
19,Conferences,,"-27.510188, -174.192275",2024-12-07T15:15:54.861769Z,MockSource,Conferences,USD,187.17,https://placeholder.url,10.78
20,Theater,,"73.821968, -71.852607",2025-01-20T21:15:54.861769Z,MockSource,Theater,USD,147.78,https://placeholder.url,56.29
21,Virtual,,"-32.341337, 33.529095",2024-12-11T19:30:54.861769Z,MockSource,Virtual,USD,18.43,https://placeholder.url,41.92
22,Exhibitions,,"-29.701776, -138.933772",2024-11-29T13:15:54.861769Z,MockSource,Exhibitions,USD,18.18,https://placeholder.url,28.73
23,Wellness,,"57.826078, 135.567473",2024-12-15T22:45:54.861769Z,MockSource,Wellness,USD,18.43,https://placeholder.url,42.87
24,Workshops,,"11.870263, -147.605107",2024-12-20T13:15:54.861769Z,MockSource,Workshops,USD,18.23,https://placeholder.url,56.41
25,Music,,"23.482124, -28.591205",2024-12-07T15:30:54.861769Z,MockSource,Music,USD,149.2,https://placeholder.url,31.36
26,Family,,"-39.793449, -128.774922",2024-11-30T22:30:54.861769Z,MockSource,Family,USD,36.17,https://placeholder.url,60.09
27,Music,,"-56.36051, 32.294067",2024-12-24T20:45:54.861769Z,MockSource,Music,USD,51.87,https://placeholder.url,25.39
28,Workshops,,"-76.361628, -171.690594",2024-11-29T20:45:54.861769Z,MockSource,Workshops,USD,39.4,https://placeholder.url,24.22
29,Virtual,,"49.523819, 68.401324",2024-11-29T19:15:54.861769Z,MockSource,Virtual,USD,0.32,https://placeholder.url,16.43
30,Networking,,"85.91724, 24.896428",2024-12-12T18:15:54.861769Z,MockSource,Networking,USD,100.0,https://placeholder.url,72.39
31,Virtual,,"88.578636, -90.307725",2024-12-13T20:30:54.861769Z,MockSource,Virtual,USD,42.89,https://placeholder.url,33.55
32,Outdoors,,"-50.16699, 37.819969",2024-11-30T12:45:54.861769Z,MockSource,Outdoors,USD,55.6,https://placeholder.url,0.02
33,Nightlife,,"39.042316, -88.444895",2024-12-05T16:00:54.861769Z,MockSource,Nightlife,USD,80.81,https://placeholder.url,33.22
34,Gaming,,"49.513904, 140.289806",2024-11-29T16:00:54.861769Z,MockSource,Gaming,USD,46.32,https://placeholder.url,7.54
35,Music,,"42.609941, 71.571656",2024-12-01T22:15:54.861769Z,MockSource,Music,USD,143.26,https://placeholder.url,74.58
36,Conferences,,"-77.747087, 75.913257",2024-11-30T14:30:54.861769Z,MockSource,Conferences,USD,202.63,https://placeholder.url,55.17
37,Pets,,"1.609186, 14.110423",2024-11-30T19:00:54.861769Z,MockSource,Pets,USD,1.62,https://placeholder.url,61.79
38,Conferences,,"-35.092077, -33.582128",2024-12-09T21:00:54.861769Z,MockSource,Conferences,USD,169.51,https://placeholder.url,29.72
39,Festivals,,"20.131902, 66.335393",2025-01-19T14:00:54.861769Z,MockSource,Festivals,USD,114.18,https://placeholder.url,29.38
40,Exhibitions,,"12.53707, -152.473451",2024-11-29T09:15:54.861769Z,MockSource,Exhibitions,USD,66.54,https://placeholder.url,80.09
41,Conferences,,"13.477288, -155.497852",2024-12-07T23:00:54.861769Z,MockSource,Conferences,USD,167.47,https://placeholder.url,41.17
42,Film,,"11.882345, 163.133208",2024-11-30T15:00:54.861769Z,MockSource,Film,USD,7.43,https://placeholder.url,42.33
43,Virtual,,"86.758052, -72.012257",2024-12-03T22:15:54.861769Z,MockSource,Virtual,USD,27.91,https://placeholder.url,92.03
44,Virtual,,"-41.849295, 85.836259",2024-12-10T17:45:54.861769Z,MockSource,Virtual,USD,15.02,https://placeholder.url,27.45
45,Nightlife,,"65.10157, 4.935094",2025-01-16T14:00:54.861769Z,MockSource,Nightlife,USD,67.01,https://placeholder.url,97.31
46,Virtual,,"-7.959019, 38.828064",2024-11-29T20:30:54.861769Z,MockSource,Virtual,USD,25.1,https://placeholder.url,44.94
47,Outdoors,,"-60.588828, 79.282989",2024-11-29T23:30:54.861769Z,MockSource,Outdoors,USD,51.3,https://placeholder.url,69.29
48,Outdoors,,"8.08821, -168.260237",2024-12-01T14:15:54.861769Z,MockSource,Outdoors,USD,80.19,https://placeholder.url,70.44
49,Charity,,"-51.698157, -146.9719",2024-12-13T17:15:54.861769Z,MockSource,Charity,USD,14.95,https://placeholder.url,71.14
50,Gaming,,"1.279088, -100.617955",2024-12-01T22:30:54.861769Z,MockSource,Gaming,USD,20.4,https://placeholder.url,77.7
51,Conferences,,"-55.245133, 152.75796",2024-12-05T17:45:54.861769Z,MockSource,Conferences,USD,158.71,https://placeholder.url,19.88
52,Festivals,,"-5.764496, 153.555058",2024-12-09T22:15:54.861769Z,MockSource,Festivals,USD,195.45,https://placeholder.url,15.85
53,Outdoors,,"38.172381, 54.894309",2024-12-23T14:15:54.861769Z,MockSource,Outdoors,USD,35.9,https://placeholder.url,79.1
54,Wellness,,"40.566493, -17.796005",2024-12-10T16:30:54.861769Z,MockSource,Wellness,USD,55.86,https://placeholder.url,38.49
55,Outdoors,,"3.597352, -32.939552",2024-12-01T18:00:54.861769Z,MockSource,Outdoors,USD,90.83,https://placeholder.url,5.77
56,Workshops,,"-29.017279, 61.499721",2025-01-08T12:30:54.861769Z,MockSource,Workshops,USD,36.88,https://placeholder.url,73.27
57,Holiday,,"65.664021, 150.218982",2024-12-01T19:00:54.861769Z,MockSource,Holiday,USD,52.39,https://placeholder.url,71.47
58,Nightlife,,"65.640149, 179.337515",2025-01-26T18:00:54.861769Z,MockSource,Nightlife,USD,58.31,https://placeholder.url,23.38
59,Science,,"84.035384, 133.186286",2024-11-29T18:45:54.861769Z,MockSource,Science,USD,72.68,https://placeholder.url,23.82
60,Virtual,,"7.436272, 63.341019",2024-12-23T20:45:54.861769Z,MockSource,Virtual,USD,10.55,https://placeholder.url,2.1
61,Festivals,,"39.72958, -88.08284",2024-11-30T12:45:54.861769Z,MockSource,Festivals,USD,61.08,https://placeholder.url,35.49
62,Science,,"-76.633054, 96.614679",2024-12-08T18:00:54.861769Z,MockSource,Science,USD,29.9,https://placeholder.url,82.8
63,Science,,"-0.674185, 138.133593",2024-11-29T18:00:54.861769Z,MockSource,Science,USD,50.58,https://placeholder.url,85.99
64,Gaming,,"19.556644, -69.892065",2024-12-14T18:45:54.861769Z,MockSource,Gaming,USD,51.48,https://placeholder.url,29.3
65,Holiday,,"-13.454243, -129.744061",2024-11-30T12:15:54.861769Z,MockSource,Holiday,USD,28.46,https://placeholder.url,36.31
66,Workshops,,"-38.06658, 138.790894",2024-11-29T15:30:54.861769Z,MockSource,Workshops,USD,39.27,https://placeholder.url,32.55
67,Film,,"3.070824, 39.979693",2024-11-30T17:45:54.861769Z,MockSource,Film,USD,22.4,https://placeholder.url,3.93
68,Networking,,"67.969099, -32.037115",2024-12-25T20:15:54.861769Z,MockSource,Networking,USD,47.56,https://placeholder.url,58.53
69,Gaming,,"-84.832046, 75.293206",2025-01-09T14:30:54.861769Z,MockSource,Gaming,USD,22.07,https://placeholder.url,59.97
70,Film,,"-60.924751, -93.418877",2024-12-18T19:15:54.861769Z,MockSource,Film,USD,9.81,https://placeholder.url,81.1
71,Conferences,,"77.559146, 51.619428",2024-12-01T20:00:54.861769Z,MockSource,Conferences,USD,472.14,https://placeholder.url,92.65
72,Exhibitions,,"19.514825, 164.329115",2024-12-09T14:00:54.861769Z,MockSource,Exhibitions,USD,78.15,https://placeholder.url,88.16
73,Workshops,,"-81.106156, -31.135187",2024-11-30T10:30:54.861769Z,MockSource,Workshops,USD,49.34,https://placeholder.url,55.52
74,Family,,"84.271067, -25.953911",2024-11-29T17:30:54.861769Z,MockSource,Family,USD,11.64,https://placeholder.url,81.29
75,Sports,,"19.498483, -125.765859",2024-11-29T20:15:54.861769Z,MockSource,Sports,USD,47.9,https://placeholder.url,58.55
76,Gaming,,"48.623564, -19.463726",2024-12-11T13:30:54.861769Z,MockSource,Gaming,USD,54.69,https://placeholder.url,74.62
77,Gaming,,"-56.487435, -128.596647",2024-12-10T08:00:54.861769Z,MockSource,Gaming,USD,15.77,https://placeholder.url,83.64
78,Outdoors,,"59.217766, 120.017222",2024-11-30T15:15:54.861769Z,MockSource,Outdoors,USD,78.72,https://placeholder.url,29.32
79,Wellness,,"52.663399, -176.935736",2024-12-26T22:15:54.861769Z,MockSource,Wellness,USD,38.83,https://placeholder.url,95.53
80,Family,,"50.537825, 68.205894",2024-12-01T17:00:54.861769Z,MockSource,Family,USD,19.33,https://placeholder.url,99.63
81,Festivals,,"37.761983, -106.968869",2024-11-29T12:15:54.861769Z,MockSource,Festivals,USD,160.71,https://placeholder.url,95.64
82,Film,,"60.314237, -47.393726",2024-12-01T10:00:54.861769Z,MockSource,Film,USD,19.58,https://placeholder.url,18.57
83,Conferences,,"-22.835196, -73.53329",2024-12-01T22:45:54.862768Z,MockSource,Conferences,USD,107.6,https://placeholder.url,50.06
84,Charity,,"-49.616503, -113.542237",2024-12-04T18:30:54.862768Z,MockSource,Charity,USD,12.14,https://placeholder.url,35.94
85,Conferences,,"46.124515, -73.498897",2024-12-26T11:30:54.862768Z,MockSource,Conferences,USD,124.19,https://placeholder.url,54.35
86,Festivals,,"52.352564, -73.792145",2024-11-29T14:30:54.862768Z,MockSource,Festivals,USD,198.1,https://placeholder.url,36.03
87,Holiday,,"-10.957898, 94.980593",2024-11-30T09:45:54.862768Z,MockSource,Holiday,USD,73.61,https://placeholder.url,64.89
88,Music,,"47.771443, 3.502597",2025-01-22T22:00:54.862768Z,MockSource,Music,USD,107.32,https://placeholder.url,63.64
89,Networking,,"39.232163, -21.30272",2024-12-04T20:45:54.862768Z,MockSource,Networking,USD,90.47,https://placeholder.url,87.02
90,Music,,"70.240205, 55.247241",2024-11-30T19:30:54.862768Z,MockSource,Music,USD,48.64,https://placeholder.url,45.06
91,Community,,"-86.218631, -171.849802",2024-11-29T12:15:54.862768Z,MockSource,Community,USD,10.32,https://placeholder.url,22.72
92,Music,,"26.864156, 149.961306",2024-12-10T15:30:54.862768Z,MockSource,Music,USD,63.63,https://placeholder.url,64.32
93,Theater,,"-74.993706, 175.514375",2024-11-29T22:45:54.862768Z,MockSource,Theater,USD,30.51,https://placeholder.url,56.02
94,Workshops,,"71.023463, -88.588266",2024-12-11T13:00:54.862768Z,MockSource,Workshops,USD,37.7,https://placeholder.url,17.07
95,Family,,"47.26613, -52.482044",2025-01-23T12:15:54.862768Z,MockSource,Family,USD,20.31,https://placeholder.url,13.42
96,Networking,,"25.246956, -47.234384",2024-11-30T22:00:54.862768Z,MockSource,Networking,USD,43.47,https://placeholder.url,26.74
97,Nightlife,,"15.653895, 86.306346",2024-12-01T22:00:54.862768Z,MockSource,Nightlife,USD,94.74,https://placeholder.url,53.81
98,Holiday,,"-72.86498, 73.476692",2024-11-30T14:00:54.862768Z,MockSource,Holiday,USD,80.96,https://placeholder.url,69.87
99,Outdoors,,"72.006987, 109.907548",2024-12-01T09:15:54.862768Z,MockSource,Outdoors,USD,58.86,https://placeholder.url,47.67
100,Theater,,"63.915567, -67.734611",2024-12-13T20:30:54.862768Z,MockSource,Theater,USD,145.28,https://placeholder.url,52.54
101,Sports,,"-4.219895, -7.367143",2024-12-07T15:45:54.862768Z,MockSource,Sports,USD,47.18,https://placeholder.url,68.63
102,Community,,"-22.367235, 18.642076",2024-12-17T21:30:54.862768Z,MockSource,Community,USD,13.54,https://placeholder.url,19.21
103,Charity,,"-45.729158, -13.811822",2024-11-30T21:45:54.862768Z,MockSource,Charity,USD,37.07,https://placeholder.url,16.01
104,Charity,,"72.983518, 119.145271",2024-12-01T10:45:54.862768Z,MockSource,Charity,USD,5.19,https://placeholder.url,68.71
105,Networking,,"4.545732, -5.610981",2024-11-29T11:30:54.862768Z,MockSource,Networking,USD,133.94,https://placeholder.url,9.21
106,Conferences,,"-73.37945, 171.395363",2024-12-12T22:45:54.862768Z,MockSource,Conferences,USD,136.5,https://placeholder.url,15.71
107,Holiday,,"13.875657, 138.103331",2024-12-01T14:45:54.862768Z,MockSource,Holiday,USD,63.55,https://placeholder.url,35.12
108,Conferences,,"-52.11535, 107.393027",2025-01-01T11:00:54.862768Z,MockSource,Conferences,USD,120.66,https://placeholder.url,31.56
109,Networking,,"-21.856931, -21.589621",2024-11-30T22:00:54.862768Z,MockSource,Networking,USD,127.52,https://placeholder.url,47.15
110,Wellness,,"20.589928, 28.280166",2025-01-03T15:30:54.862768Z,MockSource,Wellness,USD,60.25,https://placeholder.url,55.86
111,Family,,"-10.795788, -175.278234",2024-12-23T23:45:54.862768Z,MockSource,Family,USD,31.1,https://placeholder.url,17.72
112,Exhibitions,,"-49.334881, -70.583276",2024-11-30T22:15:54.862768Z,MockSource,Exhibitions,USD,33.84,https://placeholder.url,77.83
113,Nightlife,,"45.994346, -40.881586",2024-11-30T12:15:54.862768Z,MockSource,Nightlife,USD,32.65,https://placeholder.url,51.2
114,Wellness,,"43.937841, -99.390903",2024-11-29T23:15:54.862768Z,MockSource,Wellness,USD,26.55,https://placeholder.url,24.48
115,Conferences,,"-54.260382, 137.164019",2024-12-02T11:00:54.862768Z,MockSource,Conferences,USD,192.2,https://placeholder.url,50.18
116,Community,,"-33.990284, -178.898911",2024-12-05T11:45:54.862768Z,MockSource,Community,USD,15.15,https://placeholder.url,58.41
117,Theater,,"73.833819, -87.427721",2024-12-01T23:45:54.862768Z,MockSource,Theater,USD,107.66,https://placeholder.url,69.53
118,Exhibitions,,"37.378801, -124.765583",2024-11-29T12:30:54.862768Z,MockSource,Exhibitions,USD,48.5,https://placeholder.url,85.4
119,Pets,,"-71.977651, 22.913701",2024-11-29T18:45:54.862768Z,MockSource,Pets,USD,10.96,https://placeholder.url,32.04
120,Virtual,,"-83.630197, -97.770154",2024-12-06T09:45:54.862768Z,MockSource,Virtual,USD,39.9,https://placeholder.url,96.28
