contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Sports,,"-66.587264, -67.104951",2024-12-14T23:00:00.077868Z,MockSource,Sports,USD,134.11,https://placeholder.url,18.64
2,Gaming,,"34.318781, 177.115461",2024-12-13T14:00:00.077868Z,MockSource,Gaming,USD,38.76,https://placeholder.url,22.99
3,Virtual,,"6.73944, -152.760635",2024-12-01T18:15:00.077868Z,MockSource,Virtual,USD,16.98,https://placeholder.url,44.99
4,Virtual,,"-82.182474, 21.89338",2024-12-02T13:45:00.077868Z,MockSource,Virtual,USD,40.4,https://placeholder.url,24.62
5,Exhibitions,,"55.631376, -152.142573",2024-12-17T21:00:00.077868Z,MockSource,Exhibitions,USD,95.99,https://placeholder.url,0.26
6,Theater,,"15.976489, 105.841284",2024-11-30T15:45:00.077868Z,MockSource,Theater,USD,46.58,https://placeholder.url,26.39
7,Charity,,"52.749543, 128.38891",2024-12-09T23:00:00.077868Z,MockSource,Charity,USD,9.46,https://placeholder.url,98.1
8,Holiday,,"-79.457519, -54.581039",2024-12-01T12:45:00.077868Z,MockSource,Holiday,USD,59.53,https://placeholder.url,84.57
9,Virtual,,"78.770517, 48.435241",2024-12-21T20:45:00.077868Z,MockSource,Virtual,USD,11.7,https://placeholder.url,78.6
10,Conferences,,"-39.252655, 91.149377",2024-12-02T18:00:00.077868Z,MockSource,Conferences,USD,275.54,https://placeholder.url,39.33
11,Outdoors,,"-46.650025, 6.7055",2024-12-13T21:00:00.077868Z,MockSource,Outdoors,USD,49.93,https://placeholder.url,76.2
12,Family,,"-32.239416, -106.5887",2024-12-06T23:45:00.077868Z,MockSource,Family,USD,32.23,https://placeholder.url,48.08
13,Conferences,,"-85.062764, -157.682108",2024-11-30T17:15:00.077868Z,MockSource,Conferences,USD,254.99,https://placeholder.url,87.41
14,Community,,"83.07913, -51.168996",2024-12-18T12:15:00.077868Z,MockSource,Community,USD,0.48,https://placeholder.url,26.06
15,Holiday,,"-86.915009, 24.140772",2024-12-20T20:45:00.077868Z,MockSource,Holiday,USD,35.44,https://placeholder.url,89.02
16,Community,,"-20.158076, 37.935225",2024-12-14T09:30:00.077868Z,MockSource,Community,USD,17.52,https://placeholder.url,72.64
17,Conferences,,"-0.275953, 32.486507",2024-12-01T15:00:00.077868Z,MockSource,Conferences,USD,260.67,https://placeholder.url,9.52
18,Science,,"64.65054, -129.384217",2024-12-04T17:45:00.077868Z,MockSource,Science,USD,40.96,https://placeholder.url,4.55
19,Science,,"3.590309, -116.921992",2024-12-11T15:45:00.077868Z,MockSource,Science,USD,33.48,https://placeholder.url,65.0
20,Film,,"43.264028, 83.678679",2024-12-01T08:15:00.077868Z,MockSource,Film,USD,36.7,https://placeholder.url,69.18
21,Holiday,,"53.463436, -63.057205",2024-11-30T16:45:00.077868Z,MockSource,Holiday,USD,32.25,https://placeholder.url,58.59
22,Festivals,,"8.67548, -126.897664",2024-11-30T17:00:00.078869Z,MockSource,Festivals,USD,191.48,https://placeholder.url,6.65
23,Wellness,,"69.751167, -141.478448",2024-12-09T13:15:00.078869Z,MockSource,Wellness,USD,25.78,https://placeholder.url,88.31
