contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Wellness,,"-3.555517, 62.36542",2024-12-01T22:45:00.123722Z,MockSource,Wellness,USD,39.68,https://placeholder.url,44.37
2,Sports,,"67.85959, 179.329106",2025-01-12T17:30:00.123722Z,MockSource,Sports,USD,224.75,https://placeholder.url,51.95
3,Conferences,,"3.077949, -100.483138",2024-11-30T13:15:00.123722Z,MockSource,Conferences,USD,272.16,https://placeholder.url,92.13
4,Family,,"77.453757, -119.411565",2024-12-21T18:45:00.123722Z,MockSource,Family,USD,67.52,https://placeholder.url,76.81
5,Family,,"-8.952142, -148.823528",2024-12-06T16:15:00.123722Z,MockSource,Family,USD,68.8,https://placeholder.url,16.79
6,Sports,,"-31.437929, 30.779075",2025-01-03T17:30:00.123722Z,MockSource,Sports,USD,216.63,https://placeholder.url,69.76
7,Exhibitions,,"9.270492, -25.798378",2024-12-28T16:30:00.124720Z,MockSource,Exhibitions,USD,59.08,https://placeholder.url,62.26
8,Virtual,,"-35.823965, -53.303139",2024-12-02T18:30:00.124720Z,MockSource,Virtual,USD,13.68,https://placeholder.url,35.69
9,Exhibitions,,"-26.206854, 7.321119",2024-12-12T23:15:00.124720Z,MockSource,Exhibitions,USD,67.16,https://placeholder.url,27.4
10,Outdoors,,"-0.405307, 11.536824",2024-12-15T22:30:00.124720Z,MockSource,Outdoors,USD,30.91,https://placeholder.url,5.09
11,Family,,"-33.774791, -58.635926",2024-12-12T17:45:00.124720Z,MockSource,Family,USD,23.65,https://placeholder.url,13.06
12,Wellness,,"78.306995, 84.308719",2024-12-01T15:15:00.124720Z,MockSource,Wellness,USD,47.21,https://placeholder.url,30.2
13,Networking,,"47.635177, 130.396105",2024-11-30T19:15:00.124720Z,MockSource,Networking,USD,97.52,https://placeholder.url,37.48
14,Film,,"69.122885, 156.097259",2024-12-08T18:00:00.124720Z,MockSource,Film,USD,34.8,https://placeholder.url,88.88
15,Community,,"-70.947368, 124.067379",2024-12-02T19:00:00.124720Z,MockSource,Community,USD,12.52,https://placeholder.url,88.04
16,Wellness,,"-66.33444, -22.661257",2024-12-22T23:15:00.124720Z,MockSource,Wellness,USD,74.71,https://placeholder.url,54.24
17,Networking,,"20.182716, 59.895632",2024-12-04T22:45:00.124720Z,MockSource,Networking,USD,102.75,https://placeholder.url,36.37
18,Conferences,,"67.105346, 65.644971",2024-12-05T12:15:00.124720Z,MockSource,Conferences,USD,170.15,https://placeholder.url,66.21
19,Film,,"12.247102, -148.793322",2024-11-30T21:15:00.124720Z,MockSource,Film,USD,38.67,https://placeholder.url,61.12
20,Pets,,"1.86242, 116.950131",2024-12-01T22:00:00.124720Z,MockSource,Pets,USD,9.65,https://placeholder.url,12.46
21,Sports,,"-71.345567, 130.416984",2024-12-02T15:45:00.124720Z,MockSource,Sports,USD,159.31,https://placeholder.url,66.23
22,Nightlife,,"86.835777, 134.281608",2024-12-09T17:45:00.124720Z,MockSource,Nightlife,USD,18.1,https://placeholder.url,16.96
23,Music,,"-22.815041, 128.356431",2024-12-11T22:45:00.124720Z,MockSource,Music,USD,51.96,https://placeholder.url,91.08
24,Sports,,"22.787139, 136.605034",2024-11-30T22:30:00.124720Z,MockSource,Sports,USD,247.72,https://placeholder.url,47.88
25,Exhibitions,,"37.970741, 83.53961",2024-12-02T22:00:00.124720Z,MockSource,Exhibitions,USD,37.79,https://placeholder.url,2.68
26,Festivals,,"60.056348, -62.3691",2024-12-01T23:45:00.124720Z,MockSource,Festivals,USD,73.5,https://placeholder.url,54.81
27,Community,,"-7.983064, 43.257988",2024-12-02T17:00:00.124720Z,MockSource,Community,USD,1.0,https://placeholder.url,28.14
28,Pets,,"-83.558401, 134.640933",2024-12-23T13:00:00.124720Z,MockSource,Pets,USD,43.35,https://placeholder.url,20.22
29,Charity,,"-61.99196, -18.117457",2024-12-01T11:30:00.124720Z,MockSource,Charity,USD,37.99,https://placeholder.url,16.93
30,Festivals,,"6.799031, -34.12199",2024-12-02T13:15:00.124720Z,MockSource,Festivals,USD,152.66,https://placeholder.url,50.15
31,Community,,"65.245125, -112.01177",2024-12-04T18:00:00.124720Z,MockSource,Community,USD,19.51,https://placeholder.url,72.07
32,Wellness,,"-14.36581, -36.285409",2024-11-30T14:15:00.124720Z,MockSource,Wellness,USD,58.61,https://placeholder.url,10.06
33,Nightlife,,"1.079283, 98.587587",2024-11-30T20:45:00.124720Z,MockSource,Nightlife,USD,39.88,https://placeholder.url,20.04
34,Music,,"66.239161, 131.446685",2024-12-01T17:30:00.125717Z,MockSource,Music,USD,61.73,https://placeholder.url,2.68
35,Exhibitions,,"50.181487, 148.628543",2024-12-20T16:45:00.125717Z,MockSource,Exhibitions,USD,84.98,https://placeholder.url,49.31
36,Family,,"-21.133912, 108.620981",2024-12-02T22:45:00.125717Z,MockSource,Family,USD,47.23,https://placeholder.url,64.81
37,Workshops,,"-39.423271, 159.646155",2024-12-25T12:45:00.125717Z,MockSource,Workshops,USD,18.79,https://placeholder.url,15.61
38,Exhibitions,,"-53.884775, -148.90306",2024-12-02T08:45:00.125717Z,MockSource,Exhibitions,USD,49.75,https://placeholder.url,78.73
39,Holiday,,"80.730001, 74.164453",2024-12-06T17:30:00.125717Z,MockSource,Holiday,USD,49.22,https://placeholder.url,37.27
40,Networking,,"33.624665, -53.494991",2024-11-30T22:30:00.125717Z,MockSource,Networking,USD,55.74,https://placeholder.url,33.65
41,Theater,,"75.478312, -157.878136",2024-11-30T22:30:00.125717Z,MockSource,Theater,USD,141.16,https://placeholder.url,3.94
42,Theater,,"16.373222, -63.319854",2024-12-01T16:30:00.125717Z,MockSource,Theater,USD,99.48,https://placeholder.url,11.84
43,Exhibitions,,"-80.489068, -178.082394",2024-12-14T22:30:00.125717Z,MockSource,Exhibitions,USD,80.15,https://placeholder.url,26.33
44,Virtual,,"80.715761, -38.631904",2024-12-18T15:45:00.125717Z,MockSource,Virtual,USD,20.5,https://placeholder.url,52.14
45,Workshops,,"-49.605624, 127.902025",2024-12-03T14:45:00.125717Z,MockSource,Workshops,USD,28.07,https://placeholder.url,18.14
46,Holiday,,"-53.544823, 168.515839",2024-12-02T11:30:00.125717Z,MockSource,Holiday,USD,94.38,https://placeholder.url,42.94
47,Charity,,"56.84671, -132.942702",2024-12-06T16:00:00.125717Z,MockSource,Charity,USD,5.46,https://placeholder.url,18.9
48,Festivals,,"-28.344354, -43.168665",2024-12-01T14:15:00.125717Z,MockSource,Festivals,USD,57.17,https://placeholder.url,69.24
49,Pets,,"-51.531851, 26.856511",2024-12-09T17:45:00.125717Z,MockSource,Pets,USD,27.08,https://placeholder.url,66.29
50,Holiday,,"79.004403, 36.152318",2024-12-01T21:45:00.125717Z,MockSource,Holiday,USD,5.92,https://placeholder.url,1.35
51,Community,,"-72.141365, 179.62236",2024-12-01T12:15:00.125717Z,MockSource,Community,USD,14.96,https://placeholder.url,96.24
52,Outdoors,,"-0.530196, -79.943156",2024-12-13T17:30:00.125717Z,MockSource,Outdoors,USD,93.81,https://placeholder.url,87.01
53,Nightlife,,"6.186092, 18.884436",2024-12-26T10:45:00.125717Z,MockSource,Nightlife,USD,43.3,https://placeholder.url,84.63
54,Sports,,"-15.448051, 105.118427",2024-12-02T23:00:00.125717Z,MockSource,Sports,USD,46.06,https://placeholder.url,48.25
55,Pets,,"78.017429, -89.108438",2024-12-04T12:30:00.125717Z,MockSource,Pets,USD,17.29,https://placeholder.url,81.54
56,Gaming,,"-37.160126, -62.354085",2024-12-09T23:15:00.125717Z,MockSource,Gaming,USD,50.78,https://placeholder.url,1.7
57,Community,,"36.117592, 144.262743",2024-12-18T15:15:00.125717Z,MockSource,Community,USD,16.21,https://placeholder.url,53.08
58,Exhibitions,,"55.712192, -77.665035",2024-12-11T22:00:00.125717Z,MockSource,Exhibitions,USD,46.48,https://placeholder.url,31.49
59,Exhibitions,,"-56.384905, -176.224973",2024-11-30T12:45:00.126714Z,MockSource,Exhibitions,USD,96.97,https://placeholder.url,61.03
60,Music,,"78.204465, 120.294803",2024-12-05T09:00:00.126714Z,MockSource,Music,USD,91.68,https://placeholder.url,59.8
61,Outdoors,,"54.901166, -64.811764",2024-12-09T15:30:00.126714Z,MockSource,Outdoors,USD,69.61,https://placeholder.url,55.82
62,Science,,"-60.34583, 38.363576",2024-12-01T10:00:00.126714Z,MockSource,Science,USD,72.76,https://placeholder.url,17.54
63,Holiday,,"1.601259, 113.50577",2024-12-07T13:45:00.126714Z,MockSource,Holiday,USD,31.33,https://placeholder.url,76.9
64,Nightlife,,"-6.2174, -152.501919",2024-12-01T10:00:00.126714Z,MockSource,Nightlife,USD,53.48,https://placeholder.url,69.71
65,Networking,,"42.471229, -51.992982",2024-12-02T18:45:00.126714Z,MockSource,Networking,USD,61.45,https://placeholder.url,58.01
66,Workshops,,"-55.96003, 13.007575",2024-11-30T23:30:00.126714Z,MockSource,Workshops,USD,38.24,https://placeholder.url,6.32
67,Conferences,,"-82.618335, 151.855767",2024-12-02T14:00:00.126714Z,MockSource,Conferences,USD,361.5,https://placeholder.url,70.18
68,Gaming,,"37.212771, 33.04714",2024-11-30T17:15:00.126714Z,MockSource,Gaming,USD,39.9,https://placeholder.url,62.4
69,Wellness,,"-52.837172, -75.694166",2024-11-30T16:45:00.126714Z,MockSource,Wellness,USD,45.77,https://placeholder.url,79.15
70,Family,,"4.290907, -140.537511",2024-11-30T20:00:00.126714Z,MockSource,Family,USD,25.43,https://placeholder.url,14.68
71,Exhibitions,,"-17.010173, 28.273367",2024-11-30T20:45:00.126714Z,MockSource,Exhibitions,USD,64.44,https://placeholder.url,90.06
72,Nightlife,,"-75.682885, 70.770867",2024-12-21T18:30:00.126714Z,MockSource,Nightlife,USD,87.73,https://placeholder.url,76.87
73,Festivals,,"-50.672143, -174.071778",2024-12-22T16:30:00.126714Z,MockSource,Festivals,USD,155.6,https://placeholder.url,87.05
74,Exhibitions,,"43.256293, -64.159911",2024-12-01T14:30:00.126714Z,MockSource,Exhibitions,USD,68.22,https://placeholder.url,87.95
75,Theater,,"19.634322, 112.866478",2024-12-01T22:30:00.126714Z,MockSource,Theater,USD,38.21,https://placeholder.url,42.17
76,Music,,"-65.35213, -41.657543",2024-12-07T12:15:00.126714Z,MockSource,Music,USD,103.48,https://placeholder.url,55.09
77,Festivals,,"1.850415, -31.228586",2024-12-09T17:45:00.126714Z,MockSource,Festivals,USD,157.89,https://placeholder.url,83.03
78,Exhibitions,,"66.537302, -89.857808",2024-12-02T22:15:00.126714Z,MockSource,Exhibitions,USD,62.89,https://placeholder.url,3.99
79,Gaming,,"-42.86605, 50.957436",2024-12-02T14:00:00.126714Z,MockSource,Gaming,USD,36.51,https://placeholder.url,6.01
80,Exhibitions,,"60.906497, 102.564971",2024-12-18T21:00:00.126714Z,MockSource,Exhibitions,USD,25.86,https://placeholder.url,75.07
81,Conferences,,"89.949294, 127.105958",2024-12-01T16:45:00.126714Z,MockSource,Conferences,USD,333.98,https://placeholder.url,55.48
82,Festivals,,"-19.161452, -166.939087",2024-12-22T19:45:00.126714Z,MockSource,Festivals,USD,64.8,https://placeholder.url,74.11
83,Holiday,,"-84.277861, 33.93756",2024-12-02T13:45:00.126714Z,MockSource,Holiday,USD,61.41,https://placeholder.url,64.91
84,Conferences,,"32.904081, -37.766172",2025-01-23T22:30:00.126714Z,MockSource,Conferences,USD,473.16,https://placeholder.url,73.76
85,Charity,,"48.523326, 45.996367",2024-12-27T22:15:00.126714Z,MockSource,Charity,USD,16.34,https://placeholder.url,12.52
86,Community,,"45.120386, 2.890849",2025-01-14T18:00:00.127711Z,MockSource,Community,USD,13.73,https://placeholder.url,58.11
87,Sports,,"-9.909437, -56.122139",2024-11-30T17:15:00.127711Z,MockSource,Sports,USD,123.29,https://placeholder.url,67.74
88,Music,,"31.181162, 110.829315",2024-11-30T21:00:00.127711Z,MockSource,Music,USD,70.45,https://placeholder.url,49.86
89,Workshops,,"-77.943463, -3.125981",2024-12-13T20:30:00.127711Z,MockSource,Workshops,USD,31.79,https://placeholder.url,64.59
90,Exhibitions,,"67.472944, -69.26961",2024-11-30T13:45:00.127711Z,MockSource,Exhibitions,USD,83.05,https://placeholder.url,16.98
91,Holiday,,"84.880283, 18.105636",2024-12-29T22:45:00.127711Z,MockSource,Holiday,USD,62.01,https://placeholder.url,11.14
