contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Exhibitions,,"-50.71462, -161.830191",2024-12-03T20:00:59.799612Z,MockSource,Exhibitions,USD,60.95,https://placeholder.url,97.62
2,Family,,"-70.708421, -48.545261",2024-11-30T19:45:59.799612Z,MockSource,Family,USD,13.52,https://placeholder.url,62.58
3,Exhibitions,,"22.672149, -129.288876",2024-12-02T14:30:59.799612Z,MockSource,Exhibitions,USD,45.58,https://placeholder.url,73.13
4,Festivals,,"13.809972, -30.608987",2024-12-02T10:30:59.800587Z,MockSource,Festivals,USD,79.51,https://placeholder.url,12.46
5,Theater,,"-82.441936, 131.337062",2024-12-06T19:15:59.800587Z,MockSource,Theater,USD,140.33,https://placeholder.url,2.59
6,Charity,,"47.9675, -140.403172",2024-12-02T08:15:59.800587Z,MockSource,Charity,USD,6.83,https://placeholder.url,83.71
7,Science,,"-46.898731, -142.344892",2024-12-04T19:30:59.800587Z,MockSource,Science,USD,71.15,https://placeholder.url,2.27
8,Wellness,,"-79.123612, 73.472293",2024-12-10T22:15:59.800587Z,MockSource,Wellness,USD,15.19,https://placeholder.url,43.96
9,Theater,,"83.034897, -63.220096",2024-12-02T22:00:59.800587Z,MockSource,Theater,USD,66.85,https://placeholder.url,58.9
10,Community,,"-23.692601, 85.324247",2024-12-13T22:30:59.800587Z,MockSource,Community,USD,14.7,https://placeholder.url,5.88
11,Pets,,"70.922154, -28.847891",2024-12-05T20:30:59.800587Z,MockSource,Pets,USD,49.49,https://placeholder.url,48.23
12,Theater,,"65.797811, -58.655592",2024-12-08T22:45:59.800587Z,MockSource,Theater,USD,82.49,https://placeholder.url,13.98
13,Theater,,"20.850607, -120.539833",2024-12-08T19:30:59.800587Z,MockSource,Theater,USD,45.87,https://placeholder.url,78.82
14,Gaming,,"-68.354183, -40.080023",2024-12-09T16:15:59.800587Z,MockSource,Gaming,USD,42.25,https://placeholder.url,61.72
15,Nightlife,,"-34.46842, -174.489635",2024-12-02T23:15:59.800587Z,MockSource,Nightlife,USD,73.9,https://placeholder.url,12.93
16,Film,,"44.940132, -114.558776",2024-12-02T16:00:59.800587Z,MockSource,Film,USD,22.42,https://placeholder.url,43.8
17,Film,,"-89.177277, 135.673521",2024-12-01T20:00:59.800587Z,MockSource,Film,USD,30.73,https://placeholder.url,9.22
18,Workshops,,"-43.792439, 5.095971",2024-12-01T18:15:59.800587Z,MockSource,Workshops,USD,26.19,https://placeholder.url,9.32
19,Film,,"-58.853325, -86.502553",2024-12-15T22:15:59.800587Z,MockSource,Film,USD,35.31,https://placeholder.url,48.24
20,Outdoors,,"-24.655531, -63.382914",2024-12-01T23:30:59.800587Z,MockSource,Outdoors,USD,35.15,https://placeholder.url,16.16
21,Family,,"45.99548, 170.865999",2024-12-01T23:00:59.800587Z,MockSource,Family,USD,42.08,https://placeholder.url,67.64
22,Film,,"-72.9433, 91.752951",2024-12-10T18:45:59.800587Z,MockSource,Film,USD,7.49,https://placeholder.url,31.76
23,Community,,"41.642819, 65.106586",2024-12-02T19:30:59.800587Z,MockSource,Community,USD,2.59,https://placeholder.url,87.1
24,Outdoors,,"-62.109623, -58.187324",2024-12-02T19:00:59.800587Z,MockSource,Outdoors,USD,15.29,https://placeholder.url,99.47
25,Film,,"-11.037548, -131.962166",2024-12-01T17:45:59.800587Z,MockSource,Film,USD,12.91,https://placeholder.url,6.06
26,Gaming,,"-17.399602, -76.044414",2024-12-25T08:45:59.800587Z,MockSource,Gaming,USD,43.15,https://placeholder.url,55.42
27,Festivals,,"17.832806, 93.012645",2024-12-23T17:00:59.800587Z,MockSource,Festivals,USD,178.88,https://placeholder.url,75.21
28,Charity,,"-89.405017, 72.866171",2024-12-04T15:15:59.800587Z,MockSource,Charity,USD,14.63,https://placeholder.url,89.29
29,Family,,"-7.22471, -157.978225",2024-12-01T17:15:59.800587Z,MockSource,Family,USD,8.99,https://placeholder.url,88.75
30,Exhibitions,,"82.577519, 89.493321",2024-12-21T20:15:59.800587Z,MockSource,Exhibitions,USD,38.92,https://placeholder.url,25.06
31,Workshops,,"37.676322, -48.678075",2024-12-01T20:00:59.800587Z,MockSource,Workshops,USD,22.2,https://placeholder.url,8.73
32,Pets,,"-76.810552, 150.095221",2024-12-01T22:15:59.801612Z,MockSource,Pets,USD,26.07,https://placeholder.url,74.87
33,Community,,"-33.774049, 33.451528",2024-12-14T23:45:59.801612Z,MockSource,Community,USD,5.16,https://placeholder.url,89.52
34,Workshops,,"-19.921403, -54.165277",2024-12-11T19:15:59.801612Z,MockSource,Workshops,USD,47.92,https://placeholder.url,26.02
35,Family,,"-5.352473, -30.000659",2024-12-01T17:15:59.801612Z,MockSource,Family,USD,35.51,https://placeholder.url,52.4
36,Sports,,"-28.816564, -100.709842",2024-11-30T15:45:59.801612Z,MockSource,Sports,USD,126.24,https://placeholder.url,35.88
37,Community,,"-65.742994, -95.162365",2024-12-06T18:45:59.801612Z,MockSource,Community,USD,1.17,https://placeholder.url,13.88
38,Pets,,"16.589896, 93.058954",2024-12-02T17:00:59.801612Z,MockSource,Pets,USD,18.51,https://placeholder.url,33.03
39,Wellness,,"-67.308741, 24.813917",2024-12-12T21:45:59.801612Z,MockSource,Wellness,USD,24.86,https://placeholder.url,94.62
40,Exhibitions,,"-14.389344, -71.985698",2024-12-08T13:30:59.801612Z,MockSource,Exhibitions,USD,77.48,https://placeholder.url,21.61
41,Wellness,,"-24.593236, 151.159294",2024-12-14T19:45:59.801612Z,MockSource,Wellness,USD,54.96,https://placeholder.url,86.56
42,Conferences,,"-28.455282, -158.457642",2024-12-08T13:45:59.801612Z,MockSource,Conferences,USD,406.41,https://placeholder.url,80.41
43,Family,,"-0.496533, -111.192981",2024-12-21T17:00:59.801612Z,MockSource,Family,USD,48.34,https://placeholder.url,54.39
44,Holiday,,"38.947597, -47.322872",2024-12-24T19:15:59.801612Z,MockSource,Holiday,USD,97.11,https://placeholder.url,44.33
45,Networking,,"49.494527, 58.982318",2024-12-02T20:30:59.801612Z,MockSource,Networking,USD,73.59,https://placeholder.url,28.98
46,Workshops,,"-35.762898, 119.19923",2024-11-30T12:00:59.801612Z,MockSource,Workshops,USD,36.16,https://placeholder.url,6.38
47,Sports,,"-18.668639, 87.372693",2024-11-30T14:45:59.801612Z,MockSource,Sports,USD,47.41,https://placeholder.url,34.58
48,Family,,"83.938206, -133.045346",2024-12-01T08:15:59.801612Z,MockSource,Family,USD,79.63,https://placeholder.url,55.13
49,Virtual,,"80.510241, -144.610984",2024-12-01T23:00:59.801612Z,MockSource,Virtual,USD,2.32,https://placeholder.url,51.32
50,Family,,"-30.73819, -130.059977",2025-01-27T17:00:59.801612Z,MockSource,Family,USD,36.46,https://placeholder.url,94.25
51,Outdoors,,"37.939997, -126.593141",2024-12-02T16:45:59.801612Z,MockSource,Outdoors,USD,33.37,https://placeholder.url,55.75
52,Virtual,,"-34.62477, 147.697338",2024-12-02T13:45:59.801612Z,MockSource,Virtual,USD,11.23,https://placeholder.url,36.64
53,Film,,"-59.843246, -40.10087",2024-12-01T20:45:59.801612Z,MockSource,Film,USD,8.45,https://placeholder.url,49.47
54,Community,,"-13.180171, 92.836818",2024-12-04T13:15:59.801612Z,MockSource,Community,USD,13.18,https://placeholder.url,18.09
55,Conferences,,"41.76067, 95.067086",2024-12-02T10:45:59.801612Z,MockSource,Conferences,USD,272.9,https://placeholder.url,84.05
56,Science,,"43.174123, 22.770836",2024-12-01T23:00:59.801612Z,MockSource,Science,USD,22.38,https://placeholder.url,7.38
57,Sports,,"-86.33865, 118.297439",2024-12-02T23:45:59.801612Z,MockSource,Sports,USD,129.62,https://placeholder.url,16.74
