contentId,title,description,location,start,source,type,currencyCode,amount,url,distance
1,Pets,,"11.678776, -126.039215",2024-12-09T22:45:54.912957Z,MockSource,Pets,USD,40.76,https://placeholder.url,16.41
2,Nightlife,,"7.58022, 139.725318",2024-12-05T21:15:54.912957Z,MockSource,Nightlife,USD,82.42,https://placeholder.url,83.81
3,Virtual,,"-59.944736, 58.96842",2024-11-29T22:00:54.912957Z,MockSource,Virtual,USD,20.14,https://placeholder.url,77.45
4,Family,,"40.368633, 63.55215",2024-12-03T12:45:54.912957Z,MockSource,Family,USD,48.94,https://placeholder.url,81.65
5,Workshops,,"72.555914, 83.832911",2024-12-18T18:30:54.912957Z,MockSource,Workshops,USD,37.03,https://placeholder.url,96.63
6,Science,,"-39.608903, 34.689734",2024-12-01T23:45:54.912957Z,MockSource,Science,USD,39.21,https://placeholder.url,13.29
7,Family,,"-17.636246, -23.291793",2024-11-30T20:30:54.912957Z,MockSource,Family,USD,33.04,https://placeholder.url,82.96
8,Family,,"-51.095027, -39.732142",2024-12-11T20:00:54.912957Z,MockSource,Family,USD,41.28,https://placeholder.url,23.37
9,Community,,"18.339063, -80.417247",2024-12-31T14:30:54.912957Z,MockSource,Community,USD,4.73,https://placeholder.url,92.59
10,Exhibitions,,"-68.785916, 5.019379",2024-12-01T12:15:54.912957Z,MockSource,Exhibitions,USD,77.07,https://placeholder.url,69.92
11,Sports,,"76.912089, 80.182686",2024-12-28T09:00:54.912957Z,MockSource,Sports,USD,113.9,https://placeholder.url,43.48
12,Nightlife,,"-26.142361, 85.702362",2024-11-29T22:30:54.912957Z,MockSource,Nightlife,USD,89.93,https://placeholder.url,18.18
13,Holiday,,"-16.014803, -34.552812",2024-12-15T23:00:54.912957Z,MockSource,Holiday,USD,45.73,https://placeholder.url,92.84
14,Wellness,,"-66.850847, -123.11641",2025-01-25T21:30:54.912957Z,MockSource,Wellness,USD,79.93,https://placeholder.url,49.22
15,Wellness,,"86.767661, -120.100985",2024-12-22T22:45:54.912957Z,MockSource,Wellness,USD,21.34,https://placeholder.url,53.25
16,Film,,"-20.192055, 156.496172",2024-11-29T18:30:54.912957Z,MockSource,Film,USD,23.14,https://placeholder.url,5.28
17,Charity,,"38.531019, 143.324412",2024-12-01T17:15:54.912957Z,MockSource,Charity,USD,13.91,https://placeholder.url,75.83
18,Wellness,,"23.082151, 168.036072",2024-11-29T16:15:54.912957Z,MockSource,Wellness,USD,75.23,https://placeholder.url,66.36
19,Networking,,"-0.923633, 137.036355",2024-12-08T15:15:54.912957Z,MockSource,Networking,USD,60.6,https://placeholder.url,97.87
20,Conferences,,"34.287859, 97.448813",2024-12-01T23:00:54.912957Z,MockSource,Conferences,USD,321.15,https://placeholder.url,39.52
21,Film,,"-5.792259, -172.362112",2024-12-03T22:45:54.912957Z,MockSource,Film,USD,30.07,https://placeholder.url,2.03
22,Festivals,,"-7.131344, 88.939728",2024-12-10T12:15:54.912957Z,MockSource,Festivals,USD,93.46,https://placeholder.url,63.57
23,Family,,"61.098324, 53.490959",2024-12-01T22:15:54.912957Z,MockSource,Family,USD,62.0,https://placeholder.url,25.98
24,Charity,,"35.242061, 148.436128",2024-12-11T22:00:54.912957Z,MockSource,Charity,USD,49.22,https://placeholder.url,99.29
25,Nightlife,,"86.917992, 34.376813",2024-12-01T12:45:54.912957Z,MockSource,Nightlife,USD,29.28,https://placeholder.url,77.36
26,Family,,"-9.097624, -47.955477",2024-12-09T17:15:54.912957Z,MockSource,Family,USD,20.66,https://placeholder.url,14.28
27,Gaming,,"-62.588165, 158.027927",2024-11-29T16:45:54.912957Z,MockSource,Gaming,USD,46.83,https://placeholder.url,12.42
28,Conferences,,"-65.871902, -30.276983",2024-12-05T20:45:54.912957Z,MockSource,Conferences,USD,406.84,https://placeholder.url,25.73
29,Holiday,,"26.301622, -137.905638",2024-12-19T15:45:54.912957Z,MockSource,Holiday,USD,95.24,https://placeholder.url,29.39
30,Music,,"-72.201491, -122.337836",2024-12-01T15:00:54.912957Z,MockSource,Music,USD,131.21,https://placeholder.url,81.0
31,Music,,"-42.371368, -178.140485",2024-11-29T18:30:54.912957Z,MockSource,Music,USD,149.18,https://placeholder.url,53.16
32,Theater,,"45.775517, -56.448322",2024-11-30T20:00:54.913957Z,MockSource,Theater,USD,52.64,https://placeholder.url,14.64
33,Music,,"-79.404111, -73.288256",2024-12-11T10:30:54.913957Z,MockSource,Music,USD,34.36,https://placeholder.url,55.25
34,Sports,,"-17.321367, -91.001173",2024-11-30T17:30:54.913957Z,MockSource,Sports,USD,238.67,https://placeholder.url,43.6
